race_id,combo,odds
151999,1-2-3,8.5
151999,2-1-3,29.6
151999,3-1-2,43.1
151999,4-1-2,142.6
151999,5-1-2,313.6
151999,6-1-2,152.6
151999,1-2-4,21.6
151999,2-1-4,66.9
151999,3-1-4,63.1
151999,4-1-3,151.4
151999,5-1-3,242
151999,6-1-3,147.1
151999,1-2-5,35.4
151999,2-1-5,78.4
151999,3-1-5,52.8
151999,4-1-5,119.8
151999,5-1-4,381.5
151999,6-1-4,294.6
151999,1-2-6,22.3
151999,2-1-6,47.5
151999,3-1-6,50.3
151999,4-1-6,132.8
151999,5-1-6,294.6
151999,6-1-5,255.9
151999,1-3-2,9.8
151999,2-3-1,56.9
151999,3-2-1,77.6
151999,4-2-1,206.9
151999,5-2-1,425.6
151999,6-2-1,202.1
151999,1-3-4,15.3
151999,2-3-4,104.3
151999,3-2-4,137.6
151999,4-2-3,308.9
151999,5-2-3,446.3
151999,6-2-3,235.8
151999,1-3-5,17.1
151999,2-3-5,117
151999,3-2-5,124.1
151999,4-2-5,243.5
151999,5-2-4,654.4
151999,6-2-4,442.7
151999,1-3-6,14.4
151999,2-3-6,65
151999,3-2-6,84.2
151999,4-2-6,258.7
151999,5-2-6,497.2
151999,6-2-5,482.7
151999,1-4-2,46.6
151999,2-4-1,162.8
151999,3-4-1,127.2
151999,4-3-1,200.2
151999,5-3-1,326.6
151999,6-3-1,255.1
151999,1-4-3,40.5
151999,2-4-3,170.3
151999,3-4-2,156.9
151999,4-3-2,337.2
151999,5-3-2,491.3
151999,6-3-2,302.1
151999,1-4-5,67.3
151999,2-4-5,260.3
151999,3-4-5,167.7
151999,4-3-5,247.1
151999,5-3-4,644.3
151999,6-3-4,617.8
151999,1-4-6,58.1
151999,2-4-6,175.7
151999,3-4-6,153.4
151999,4-3-6,300.5
151999,5-3-6,458.6
151999,6-3-5,546.4
151999,1-5-2,71.9
151999,2-5-1,195.7
151999,3-5-1,130.8
151999,4-5-1,122.5
151999,5-4-1,359.1
151999,6-4-1,394.2
151999,1-5-3,54.9
151999,2-5-3,212.8
151999,3-5-2,158.9
151999,4-5-2,203.1
151999,5-4-2,519
151999,6-4-2,506.3
151999,1-5-4,108.7
151999,2-5-4,341.4
151999,3-5-4,224.6
151999,4-5-3,220.4
151999,5-4-3,535.8
151999,6-4-3,589.2
151999,1-5-6,73.1
151999,2-5-6,214.7
151999,3-5-6,164.2
151999,4-5-6,125.6
151999,5-4-6,287.4
151999,6-4-5,501.7
151999,1-6-2,52.3
151999,2-6-1,134.1
151999,3-6-1,120.5
151999,4-6-1,156.8
151999,5-6-1,320.2
151999,6-5-1,323.4
151999,1-6-3,46
151999,2-6-3,137.7
151999,3-6-2,146.2
151999,4-6-2,244.5
151999,5-6-2,488.4
151999,6-5-2,555.6
151999,1-6-4,95.9
151999,2-6-4,253.5
151999,3-6-4,241.7
151999,4-6-3,286.9
151999,5-6-3,461.2
151999,6-5-3,504.8
151999,1-6-5,95.1
151999,2-6-5,238.5
151999,3-6-5,235.5
151999,4-6-5,155
151999,5-6-4,342.8
151999,6-5-4,488.4
152000,1-2-3,13
152000,2-1-3,43.4
152000,3-1-2,105
152000,4-1-2,83.7
152000,5-1-2,165.2
152000,6-1-2,116.4
152000,1-2-4,11.1
152000,2-1-4,28.5
152000,3-1-4,113.6
152000,4-1-3,179.9
152000,5-1-3,250.7
152000,6-1-3,239.6
152000,1-2-5,23.1
152000,2-1-5,50
152000,3-1-5,174.3
152000,4-1-5,110.4
152000,5-1-4,216.3
152000,6-1-4,179.7
152000,1-2-6,16.8
152000,2-1-6,37.3
152000,3-1-6,128.5
152000,4-1-6,93.6
152000,5-1-6,140.8
152000,6-1-5,213.5
152000,1-3-2,21.8
152000,2-3-1,134.6
152000,3-2-1,160.1
152000,4-2-1,108.6
152000,5-2-1,237.3
152000,6-2-1,133.4
152000,1-3-4,26.1
152000,2-3-4,137.1
152000,3-2-4,194.2
152000,4-2-3,274.4
152000,5-2-3,392.5
152000,6-2-3,246.5
152000,1-3-5,45.1
152000,2-3-5,163.7
152000,3-2-5,265.6
152000,4-2-5,164.8
152000,5-2-4,250.5
152000,6-2-4,140.5
152000,1-3-6,35.2
152000,2-3-6,155.8
152000,3-2-6,215.2
152000,4-2-6,99
152000,5-2-6,149.5
152000,6-2-5,172.6
152000,1-4-2,17.8
152000,2-4-1,59.5
152000,3-4-1,159.7
152000,4-3-1,262.5
152000,5-3-1,481
152000,6-3-1,536.3
152000,1-4-3,33.8
152000,2-4-3,138.1
152000,3-4-2,197.6
152000,4-3-2,309.8
152000,5-3-2,563.2
152000,6-3-2,523.8
152000,1-4-5,37.4
152000,2-4-5,99.2
152000,3-4-5,170.8
152000,4-3-5,278.4
152000,5-3-4,525
152000,6-3-4,510.9
152000,1-4-6,29.5
152000,2-4-6,71.5
152000,3-4-6,168.7
152000,4-3-6,253.8
152000,5-3-6,436.1
152000,6-3-5,616.6
152000,1-5-2,58.5
152000,2-5-1,153.3
152000,3-5-1,328.8
152000,4-5-1,113.7
152000,5-4-1,273.8
152000,6-4-1,216.5
152000,1-5-3,87
152000,2-5-3,252.3
152000,3-5-2,375.2
152000,4-5-2,135.6
152000,5-4-2,244.1
152000,6-4-2,181.4
152000,1-5-4,83.1
152000,2-5-4,185.2
152000,3-5-4,313
152000,4-5-3,233.2
152000,5-4-3,425.6
152000,6-4-3,465.6
152000,1-5-6,65.8
152000,2-5-6,120.2
152000,3-5-6,300
152000,4-5-6,74.6
152000,5-4-6,144.9
152000,6-4-5,181
152000,1-6-2,40.1
152000,2-6-1,95.7
152000,3-6-1,269.6
152000,4-6-1,123.8
152000,5-6-1,168.5
152000,6-5-1,261.1
152000,1-6-3,71.2
152000,2-6-3,176.1
152000,3-6-2,325.7
152000,4-6-2,93.9
152000,5-6-2,148.2
152000,6-5-2,209.9
152000,1-6-4,59.3
152000,2-6-4,94.5
152000,3-6-4,290.9
152000,4-6-3,275.6
152000,5-6-3,334.1
152000,6-5-3,453.7
152000,1-6-5,87.1
152000,2-6-5,116.8
152000,3-6-5,334.6
152000,4-6-5,95.8
152000,5-6-4,168.4
152000,6-5-4,237.5
152001,1-2-3,7.7
152001,2-1-3,17.3
152001,3-1-2,13.9
152001,4-1-2,81.2
152001,5-1-2,225.3
152001,6-1-2,2360
152001,1-2-4,21.4
152001,2-1-4,35.8
152001,3-1-4,17.2
152001,4-1-3,105.5
152001,5-1-3,270.2
152001,6-1-3,2244
152001,1-2-5,39.4
152001,2-1-5,70
152001,3-1-5,30.3
152001,4-1-5,210.4
152001,5-1-4,425.1
152001,6-1-4,3041
152001,1-2-6,413.5
152001,2-1-6,601.6
152001,3-1-6,274.5
152001,4-1-6,777.7
152001,5-1-6,1117
152001,6-1-5,3008
152001,1-3-2,9.1
152001,2-3-1,23.4
152001,3-2-1,19.9
152001,4-2-1,107.7
152001,5-2-1,325.1
152001,6-2-1,2943
152001,1-3-4,18.4
152001,2-3-4,31.2
152001,3-2-4,22.8
152001,4-2-3,112.4
152001,5-2-3,347.8
152001,6-2-3,2281
152001,1-3-5,39.6
152001,2-3-5,60
152001,3-2-5,42.5
152001,4-2-5,204.4
152001,5-2-4,488
152001,6-2-4,3699
152001,1-3-6,299.8
152001,2-3-6,430.4
152001,3-2-6,331.4
152001,4-2-6,871.8
152001,5-2-6,1261
152001,6-2-5,4415
152001,1-4-2,36.3
152001,2-4-1,93.5
152001,3-4-1,25.4
152001,4-3-1,105.7
152001,5-3-1,251.1
152001,6-3-1,3220
152001,1-4-3,45.4
152001,2-4-3,71.9
152001,3-4-2,25.8
152001,4-3-2,92.6
152001,5-3-2,244.8
152001,6-3-2,2607
152001,1-4-5,114
152001,2-4-5,175
152001,3-4-5,29.3
152001,4-3-5,111.1
152001,5-3-4,265
152001,6-3-4,3555
152001,1-4-6,518.5
152001,2-4-6,793.5
152001,3-4-6,197.5
152001,4-3-6,667.7
152001,5-3-6,1122
152001,6-3-5,3699
152001,1-5-2,98
152001,2-5-1,250
152001,3-5-1,64.6
152001,4-5-1,233.5
152001,5-4-1,537.8
152001,6-4-1,4211
152001,1-5-3,137.1
152001,2-5-3,196.9
152001,3-5-2,65.9
152001,4-5-2,210.4
152001,5-4-2,490.6
152001,6-4-2,3650
152001,1-5-4,222.3
152001,2-5-4,313.2
152001,3-5-4,62.6
152001,4-5-3,185.8
152001,5-4-3,391.6
152001,6-4-3,3855
152001,1-5-6,1040
152001,2-5-6,1355
152001,3-5-6,323.9
152001,4-5-6,615.2
152001,5-4-6,1131
152001,6-4-5,2511
152001,1-6-2,974.2
152001,2-6-1,1849
152001,3-6-1,869.1
152001,4-6-1,1487
152001,5-6-1,2262
152001,6-5-1,4345
152001,1-6-3,1155
152001,2-6-3,1273
152001,3-6-2,802.8
152001,4-6-2,1433
152001,5-6-2,2043
152001,6-5-2,4562
152001,1-6-4,1456
152001,2-6-4,1955
152001,3-6-4,754.1
152001,4-6-3,1487
152001,5-6-3,1669
152001,6-5-3,3855
152001,1-6-5,2300
152001,2-6-5,2380
152001,3-6-5,743.9
152001,4-6-5,1164
152001,5-6-4,1649
152001,6-5-4,2339
152002,1-2-3,10.5
152002,2-1-3,11.6
152002,3-1-2,164.5
152002,4-1-2,192.9
152002,5-1-2,218.6
152002,6-1-2,853
152002,1-2-4,7.7
152002,2-1-4,9.3
152002,3-1-4,265.1
152002,4-1-3,500.1
152002,5-1-3,614.6
152002,6-1-3,1454
152002,1-2-5,14.6
152002,2-1-5,15.4
152002,3-1-5,354.4
152002,4-1-5,367.6
152002,5-1-4,549
152002,6-1-4,2110
152002,1-2-6,28.1
152002,2-1-6,22.5
152002,3-1-6,322.8
152002,4-1-6,440.9
152002,5-1-6,486.1
152002,6-1-5,2074
152002,1-3-2,37.8
152002,2-3-1,27.4
152002,3-2-1,115.3
152002,4-2-1,163.5
152002,5-2-1,194
152002,6-2-1,759
152002,1-3-4,73.2
152002,2-3-4,21.1
152002,3-2-4,104.4
152002,4-2-3,228.6
152002,5-2-3,329.2
152002,6-2-3,708.9
152002,1-3-5,105.3
152002,2-3-5,31.2
152002,3-2-5,121.9
152002,4-2-5,190.6
152002,5-2-4,269.2
152002,6-2-4,802.4
152002,1-3-6,145.6
152002,2-3-6,33.6
152002,3-2-6,136.1
152002,4-2-6,210.2
152002,5-2-6,249.9
152002,6-2-5,1055
152002,1-4-2,37.2
152002,2-4-1,26.5
152002,3-4-1,368.8
152002,4-3-1,811.3
152002,5-3-1,1174
152002,6-3-1,2098
152002,1-4-3,114.4
152002,2-4-3,32.7
152002,3-4-2,222.7
152002,4-3-2,434.6
152002,5-3-2,638.3
152002,6-3-2,926.7
152002,1-4-5,131.4
152002,2-4-5,35.6
152002,3-4-5,408.8
152002,4-3-5,899.3
152002,5-3-4,1229
152002,6-3-4,2518
152002,1-4-6,156.2
152002,2-4-6,35.9
152002,3-4-6,359.3
152002,4-3-6,931.4
152002,5-3-6,1285
152002,6-3-5,3017
152002,1-5-2,63.5
152002,2-5-1,48
152002,3-5-1,686.3
152002,4-5-1,512
152002,5-4-1,759
152002,6-4-1,2808
152002,1-5-3,197.7
152002,2-5-3,61.4
152002,3-5-2,357.2
152002,4-5-2,288.8
152002,5-4-2,417.7
152002,6-4-2,997.6
152002,1-5-4,178.9
152002,2-5-4,58.6
152002,3-5-4,674.9
152002,4-5-3,781.8
152002,5-4-3,1250
152002,6-4-3,2920
152002,1-5-6,243.4
152002,2-5-6,65
152002,3-5-6,673.6
152002,4-5-6,461.5
152002,5-4-6,667.5
152002,6-4-5,2535
152002,1-6-2,205.7
152002,2-6-1,110.5
152002,3-6-1,730.2
152002,4-6-1,941
152002,5-6-1,994.8
152002,6-5-1,2608
152002,1-6-3,420.1
152002,2-6-3,102.4
152002,3-6-2,439.9
152002,4-6-2,442.5
152002,5-6-2,592.7
152002,6-5-2,1347
152002,1-6-4,416.3
152002,2-6-4,111.9
152002,3-6-4,853
152002,4-6-3,1103
152002,5-6-3,1313
152002,6-5-3,3147
152002,1-6-5,511.3
152002,2-6-5,135.7
152002,3-6-5,1003
152002,4-6-5,783.5
152002,5-6-4,1113
152002,6-5-4,2226
152003,1-2-3,25
152003,2-1-3,139.2
152003,3-1-2,150.8
152003,4-1-2,15.4
152003,5-1-2,1305
152003,6-1-2,753.2
152003,1-2-4,9.2
152003,2-1-4,53.3
152003,3-1-4,45.2
152003,4-1-3,20.6
152003,5-1-3,992.5
152003,6-1-3,770.2
152003,1-2-5,106.3
152003,2-1-5,457.8
152003,3-1-5,308.2
152003,4-1-5,38.7
152003,5-1-4,674.3
152003,6-1-4,309.1
152003,1-2-6,61.6
152003,2-1-6,289.1
152003,3-1-6,186.2
152003,4-1-6,15.4
152003,5-1-6,1041
152003,6-1-5,1365
152003,1-3-2,27.7
152003,2-3-1,332.3
152003,3-2-1,313.5
152003,4-2-1,55.5
152003,5-2-1,2194
152003,6-2-1,1235
152003,1-3-4,10.4
152003,2-3-4,366.5
152003,3-2-4,245.3
152003,4-2-3,108.4
152003,5-2-3,2679
152003,6-2-3,2185
152003,1-3-5,98.8
152003,2-3-5,1322
152003,3-2-5,975.4
152003,4-2-5,198.8
152003,5-2-4,2204
152003,6-2-4,1060
152003,1-3-6,59.4
152003,2-3-6,1043
152003,3-2-6,735.7
152003,4-2-6,83.9
152003,5-2-6,2813
152003,6-2-5,3143
152003,1-4-2,6.7
