race_id,combo,odds
144281,4-6-1,373.4
144281,5-6-1,155.6
144281,6-5-1,347.6
144281,1-6-3,52.8
144281,2-6-3,1366
144281,3-6-2,961.8
144281,4-6-2,1095
144281,5-6-2,520.2
144281,6-5-2,1111
144281,1-6-4,61.2
144281,2-6-4,1597
144281,3-6-4,781.8
144281,4-6-3,1048
144281,5-6-3,452.6
144281,6-5-3,1048
144281,1-6-5,38.8
144281,2-6-5,1260
144281,3-6-5,479.3
144281,4-6-5,528.7
144281,5-6-4,388.8
144281,6-5-4,794.5
144282,1-2-3,4.9
144282,2-1-3,12.6
144282,3-1-2,121.3
144282,4-1-2,174.1
144282,5-1-2,125.4
144282,6-1-2,325.1
144282,1-2-4,13.3
144282,2-1-4,20.3
144282,3-1-4,488.5
144282,4-1-3,668
144282,5-1-3,307
144282,6-1-3,1005
144282,1-2-5,7.9
144282,2-1-5,16.6
144282,3-1-5,289.4
144282,4-1-5,258.9
144282,5-1-4,512.4
144282,6-1-4,1354
144282,1-2-6,9.6
144282,2-1-6,16.1
144282,3-1-6,320.5
144282,4-1-6,226.1
144282,5-1-6,194.4
144282,6-1-5,616
144282,1-3-2,18
144282,2-3-1,47.7
144282,3-2-1,142.1
144282,4-2-1,201.1
144282,5-2-1,165.3
144282,6-2-1,379
144282,1-3-4,72.6
144282,2-3-4,170.7
144282,3-2-4,533
144282,4-2-3,740.8
144282,5-2-3,365.3
144282,6-2-3,744.5
144282,1-3-5,45.8
144282,2-3-5,101.1
144282,3-2-5,331
144282,4-2-5,309.9
144282,5-2-4,588.7
144282,6-2-4,1277
144282,1-3-6,51.6
144282,2-3-6,93.4
144282,3-2-6,314.6
144282,4-2-6,271.4
144282,5-2-6,258.2
144282,6-2-5,752.2
144282,1-4-2,37.4
144282,2-4-1,87.6
144282,3-4-1,1048
144282,4-3-1,1455
144282,5-3-1,790.8
144282,6-3-1,1662
144282,1-4-3,117.8
144282,2-4-3,281.3
144282,3-4-2,931.9
144282,4-3-2,1318
144282,5-3-2,647.3
144282,6-3-2,1048
144282,1-4-5,91.3
144282,2-4-5,182.4
144282,3-4-5,1380
144282,4-3-5,1773
144282,5-3-4,2167
144282,6-3-4,2544
144282,1-4-6,68.1
144282,2-4-6,146.6
144282,3-4-6,1306
144282,4-3-6,1312
144282,5-3-6,943.9
144282,6-3-5,2167
144282,1-5-2,30.2
144282,2-5-1,65.9
144282,3-5-1,657.5
144282,4-5-1,356.8
144282,5-4-1,762
144282,6-4-1,2046
144282,1-5-3,70.9
144282,2-5-3,146.7
144282,3-5-2,572.6
144282,4-5-2,410.4
144282,5-4-2,793
144282,6-4-2,1741
144282,1-5-4,128.9
144282,2-5-4,210.5
144282,3-5-4,1599
144282,4-5-3,1272
144282,5-4-3,1912
144282,6-4-3,3146
144282,1-5-6,63.5
144282,2-5-6,105.6
144282,3-5-6,934.9
144282,4-5-6,372.2
144282,5-4-6,618.6
144282,6-4-5,2398
144282,1-6-2,54.2
144282,2-6-1,91.1
144282,3-6-1,937.8
144282,4-6-1,536.9
144282,5-6-1,324.4
144282,6-5-1,718.9
144282,1-6-3,141
144282,2-6-3,196.3
144282,3-6-2,682.1
144282,4-6-2,608.3
144282,5-6-2,318
144282,6-5-2,722.5
144282,1-6-4,197.9
144282,2-6-4,305.7
144282,3-6-4,2046
144282,4-6-3,1524
144282,5-6-3,764
144282,6-5-3,1828
144282,1-6-5,124.5
144282,2-6-5,194.9
144282,3-6-5,1234
144282,4-6-5,680.5
144282,5-6-4,972.1
144282,6-5-4,1937
144283,1-2-3,10.8
144283,2-1-3,198.4
144283,3-1-2,21.3
144283,4-1-2,691.1
144283,5-1-2,205.8
144283,6-1-2,2750
144283,1-2-4,62.3
144283,2-1-4,583.3
144283,3-1-4,25.6
144283,4-1-3,330.8
144283,5-1-3,73.5
144283,6-1-3,1178
144283,1-2-5,38.6
144283,2-1-5,415.6
144283,3-1-5,15.7
144283,4-1-5,472.3
144283,5-1-4,261.9
144283,6-1-4,3152
144283,1-2-6,142.7
144283,2-1-6,984.5
144283,3-1-6,46.6
144283,4-1-6,1178
144283,5-1-6,258.1
144283,6-1-5,2377
144283,1-3-2,3.8
144283,2-3-1,325.1
144283,3-2-1,129.3
144283,4-2-1,1424
144283,5-2-1,528.4
144283,6-2-1,4755
144283,1-3-4,7.9
144283,2-3-4,1164
144283,3-2-4,382.2
144283,4-2-3,1516
144283,5-2-3,561.1
144283,6-2-3,4599
144283,1-3-5,4
144283,2-3-5,893.6
144283,3-2-5,239.6
144283,4-2-5,1492
144283,5-2-4,893.6
144283,6-2-4,6843
144283,1-3-6,18.9
144283,2-3-6,2527
144283,3-2-6,669.6
144283,4-2-6,3340
144283,5-2-6,1188
144283,6-2-5,6843
144283,1-4-2,107.3
144283,2-4-1,1336
144283,3-4-1,135.2
144283,4-3-1,417.5
144283,5-3-1,98.8
144283,6-3-1,1550
144283,1-4-3,40.2
144283,2-4-3,1883
144283,3-4-2,376.6
144283,4-3-2,1043
144283,5-3-2,315.9
144283,6-3-2,4453
144283,1-4-5,94.9
144283,2-4-5,1895
144283,3-4-5,215
144283,4-3-5,717.6
144283,5-3-4,381.2
144283,6-3-4,4251
144283,1-4-6,211.7
144283,2-4-6,3692
144283,3-4-6,448.2
144283,4-3-6,1417
144283,5-3-6,375.6
144283,6-3-5,2724
144283,1-5-2,48.1
144283,2-5-1,905.1
144283,3-5-1,52.5
144283,4-5-1,723.1
144283,5-4-1,746.2
144283,6-4-1,4316
144283,1-5-3,18.1
144283,2-5-3,1236
144283,3-5-2,160.8
144283,4-5-2,1368
144283,5-4-2,1431
144283,6-4-2,6843
144283,1-5-4,87
144283,2-5-4,1948
144283,3-5-4,186.8
144283,4-5-3,911
144283,5-4-3,1002
144283,6-4-3,5845
144283,1-5-6,103.7
144283,2-5-6,2922
144283,3-5-6,226.1
144283,4-5-6,1541
144283,5-4-6,1500
144283,6-4-5,5196
144283,1-6-2,391.8
144283,2-6-1,3597
144283,3-6-1,412.6
144283,4-6-1,2953
144283,5-6-1,687.7
144283,6-5-1,3188
144283,1-6-3,171
144283,2-6-3,5611
144283,3-6-2,1131
144283,4-6-2,4453
144283,5-6-2,1431
144283,6-5-2,5726
144283,1-6-4,471.5
144283,2-6-4,6099
144283,3-6-4,991.5
144283,4-6-3,3262
144283,5-6-3,815.6
144283,6-5-3,2892
144283,1-6-5,334.8
144283,2-6-5,4599
144283,3-6-5,622.1
144283,4-6-5,3507
144283,5-6-4,1660
144283,6-5-4,5101
144284,1-2-3,9.7
144284,2-1-3,106.3
144284,3-1-2,60.9
144284,4-1-2,259.3
144284,5-1-2,194.2
144284,6-1-2,3455
144284,1-2-4,20.7
144284,2-1-4,153.2
144284,3-1-4,37
144284,4-1-3,154.7
144284,5-1-3,86.7
144284,6-1-3,2077
144284,1-2-5,17.1
144284,2-1-5,137
144284,3-1-5,23.4
144284,4-1-5,112.6
144284,5-1-4,137
144284,6-1-4,3532
144284,1-2-6,100
144284,2-1-6,425.5
144284,3-1-6,133.4
144284,4-1-6,389.5
144284,5-1-6,290.5
144284,6-1-5,2445
144284,1-3-2,9
144284,2-3-1,234.7
144284,3-2-1,187.5
144284,4-2-1,533.4
144284,5-2-1,464.7
144284,6-2-1,4415
144284,1-3-4,7.2
144284,2-3-4,425.5
144284,3-2-4,263.8
144284,4-2-3,648.7
144284,5-2-3,676.4
144284,6-2-3,6623
144284,1-3-5,5.2
144284,2-3-5,360.4
144284,3-2-5,242.4
144284,4-2-5,491.3
144284,5-2-4,692.6
144284,6-2-4,3243
144284,1-3-6,55.9
144284,2-3-6,1281
144284,3-2-6,861.5
144284,4-2-6,1241
144284,5-2-6,1261
144284,6-2-5,6358
144284,1-4-2,28.6
144284,2-4-1,403.9
144284,3-4-1,103.5
144284,4-3-1,243.6
144284,5-3-1,134.7
144284,6-3-1,3418
144284,1-4-3,20.5
144284,2-4-3,647.4
144284,3-4-2,302.7
144284,4-3-2,588.7
144284,5-3-2,448.3
144284,6-3-2,5887
144284,1-4-5,21.8
144284,2-4-5,488.3
144284,3-4-5,102.2
144284,4-3-5,253.5
144284,5-3-4,267.1
144284,6-3-4,3784
144284,1-4-6,95.2
144284,2-4-6,1074
144284,3-4-6,343.6
144284,4-3-6,784.9
144284,5-3-6,594.2
144284,6-3-5,4075
144284,1-5-2,27.9
144284,2-5-1,381.6
144284,3-5-1,58.8
144284,4-5-1,150
144284,5-4-1,222.7
144284,6-4-1,4675
144284,1-5-3,14.9
144284,2-5-3,596.4
144284,3-5-2,179.6
144284,4-5-2,358
144284,5-4-2,570.7
144284,6-4-2,4607
144284,1-5-4,26.2
144284,2-5-4,622.1
144284,3-5-4,97.5
144284,4-5-3,228.5
144284,5-4-3,341.8
144284,6-4-3,4415
144284,1-5-6,75.6
144284,2-5-6,1341
144284,3-5-6,225.1
144284,4-5-6,358.8
144284,5-4-6,518.6
144284,6-4-5,1341
144284,1-6-2,384.4
144284,2-6-1,2238
144284,3-6-1,890.5
144284,4-6-1,1335
144284,5-6-1,878.2
144284,6-5-1,2943
144284,1-6-3,310.7
144284,2-6-3,3740
144284,3-6-2,2091
144284,4-6-2,1999
144284,5-6-2,1999
144284,6-5-2,4967
144284,1-6-4,364.1
144284,2-6-4,2916
144284,3-6-4,1218
144284,4-6-3,1589
144284,5-6-3,1251
144284,6-5-3,4354
144284,1-6-5,266.9
144284,2-6-5,3612
144284,3-6-5,885.5
144284,4-6-5,1052
144284,5-6-4,1139
144284,6-5-4,1550
144285,1-2-3,18.3
144285,2-1-3,81.3
144285,3-1-2,59.5
144285,4-1-2,371.8
144285,5-1-2,470.3
144285,6-1-2,74.3
144285,1-2-4,42.9
144285,2-1-4,186.2
144285,3-1-4,30.4
144285,4-1-3,176
144285,5-1-3,289
144285,6-1-3,30.3
144285,1-2-5,49.4
144285,2-1-5,221.5
144285,3-1-5,25.3
144285,4-1-5,252
144285,5-1-4,422.1
144285,6-1-4,76
144285,1-2-6,34.8
144285,2-1-6,141.4
144285,3-1-6,15
144285,4-1-6,199.1
144285,5-1-6,309.8
144285,6-1-5,90.9
144285,1-3-2,21.1
144285,2-3-1,158.2
144285,3-2-1,127.8
144285,4-2-1,563.7
144285,5-2-1,873.2
144285,6-2-1,145.5
144285,1-3-4,14.1
144285,2-3-4,342.5
144285,3-2-4,221.5
144285,4-2-3,626.3
144285,5-2-3,1151
144285,6-2-3,150.9
144285,1-3-5,13.2
144285,2-3-5,390.7
144285,3-2-5,237
144285,4-2-5,819.1
144285,5-2-4,1533
144285,6-2-4,272
144285,1-3-6,8.8
144285,2-3-6,271.1
144285,3-2-6,171
144285,4-2-6,655.2
144285,5-2-6,985.4
144285,6-2-5,311.4
144285,1-4-2,69.2
144285,2-4-1,432.1
144285,3-4-1,76.8
144285,4-3-1,211.7
144285,5-3-1,393.9
144285,6-3-1,35
144285,1-4-3,36.1
144285,2-4-3,579.9
144285,3-4-2,232
144285,4-3-2,511.1
144285,5-3-2,972.9
144285,6-3-2,95.5
144285,1-4-5,76.6
144285,2-4-5,836.9
144285,3-4-5,115.1
144285,4-3-5,250.2
144285,5-3-4,487
144285,6-3-4,69.8
144285,1-4-6,53.9
144285,2-4-6,647.5
144285,3-4-6,65.8
144285,4-3-6,195.3
144285,5-3-6,383.3
144285,6-3-5,80.2
144285,1-5-2,104.5
144285,2-5-1,572.1
144285,3-5-1,90.2
144285,4-5-1,367.5
144285,5-4-1,585.2
144285,6-4-1,193.1
144285,1-5-3,53.3
144285,2-5-3,793.6
144285,3-5-2,324
144285,4-5-2,887.3
144285,5-4-2,1331
144285,6-4-2,354.6
144285,1-5-4,105.4
144285,2-5-4,1209
144285,3-5-4,162.8
144285,4-5-3,424.9
144285,5-4-3,642.1
144285,6-4-3,161.4
144285,1-5-6,80.4
144285,2-5-6,813.8
144285,3-5-6,81.9
144285,4-5-6,324
144285,5-4-6,499.7
144285,6-4-5,275.1
144285,1-6-2,57.4
144285,2-6-1,352.3
144285,3-6-1,27.6
144285,4-6-1,284.3
144285,5-6-1,452.5
144285,6-5-1,207.8
144285,1-6-3,23.1
144285,2-6-3,432.6
144285,3-6-2,101.6
144285,4-6-2,597.1
144285,5-6-2,941.8
144285,6-5-2,402.6
144285,1-6-4,60.5
144285,2-6-4,751.6
144285,3-6-4,55.2
144285,4-6-3,269.9
144285,5-6-3,417.5
144285,6-5-3,174.4
144285,1-6-5,70.7
144285,2-6-5,768.2
144285,3-6-5,58.1
144285,4-6-5,308.8
144285,5-6-4,587.9
144285,6-5-4,307.1
144286,1-2-3,18.5
144286,2-1-3,79.3
144286,3-1-2,82.7
144286,4-1-2,604
144286,5-1-2,164.5
144286,6-1-2,79.1
144286,1-2-4,47.6
144286,2-1-4,169.2
144286,3-1-4,92.3
144286,4-1-3,498.4
144286,5-1-3,129.8
144286,6-1-3,52.5
144286,1-2-5,27.4
144286,2-1-5,94.2
144286,3-1-5,48.9
144286,4-1-5,472.7
144286,5-1-4,211.6
144286,6-1-4,162.1
144286,1-2-6,20.4
144286,2-1-6,74.1
144286,3-1-6,35.4
144286,4-1-6,372.4
144286,5-1-6,84.6
144286,6-1-5,71.8
144286,1-3-2,23.6
144286,2-3-1,139
144286,3-2-1,144
144286,4-2-1,740.2
144286,5-2-1,258.4
144286,6-2-1,125.1
144286,1-3-4,29.7
144286,2-3-4,215.8
144286,3-2-4,218.2
144286,4-2-3,861.1
144286,5-2-3,268
144286,6-2-3,115.5
144286,1-3-5,15.9
144286,2-3-5,136.3
144286,3-2-5,116.2
144286,4-2-5,595.7
144286,5-2-4,516.1
144286,6-2-4,253.9
144286,1-3-6,12.6
144286,2-3-6,96.3
144286,3-2-6,100
144286,4-2-6,513.1
144286,5-2-6,141.8
144286,6-2-5,106.4
144286,1-4-2,100.1
144286,2-4-1,409.3
144286,3-4-1,230.7
144286,4-3-1,583.7
144286,5-3-1,188.8
144286,6-3-1,79.3
144286,1-4-3,64.4
144286,2-4-3,437
144286,3-4-2,267.6
144286,4-3-2,861.1
144286,5-3-2,204.8
144286,6-3-2,120.8
144286,1-4-5,73.5
144286,2-4-5,354.2
144286,3-4-5,117.4
144286,4-3-5,393.5
144286,5-3-4,248.5
144286,6-3-4,157.5
144286,1-4-6,57
144286,2-4-6,333.8
144286,3-4-6,108.6
144286,4-3-6,323.9
144286,5-3-6,105.9
144286,6-3-5,79.3
144286,1-5-2,62.3
144286,2-5-1,219.9
144286,3-5-1,98.7
144286,4-5-1,634.8
144286,5-4-1,612.5
144286,6-4-1,318.5
144286,1-5-3,33.4
144286,2-5-3,208
144286,3-5-2,106.1
144286,4-5-2,836.3
144286,5-4-2,733.9
144286,6-4-2,383.1
144286,1-5-4,77.3
144286,2-5-4,426.3
144286,3-5-4,98.2
144286,4-5-3,492.7
144286,5-4-3,437
144286,6-4-3,240.6
144286,1-5-6,29.6
144286,2-5-6,103.4
144286,3-5-6,54.6
144286,4-5-6,319.1
144286,5-4-6,260.8
144286,6-4-5,196.5
144286,1-6-2,35.9
144286,2-6-1,158.8
144286,3-6-1,62.9
144286,4-6-1,418.1
144286,5-6-1,104.7
144286,6-5-1,99
144286,1-6-3,23.4
144286,2-6-3,144.9
144286,3-6-2,101
144286,4-6-2,485.9
144286,5-6-2,116.2
144286,6-5-2,98.2
144286,1-6-4,63.5
144286,2-6-4,312.3
144286,3-6-4,97
144286,4-6-3,386.5
144286,5-6-3,106
144286,6-5-3,84.6
144286,1-6-5,31.4
144286,2-6-5,113
144286,3-6-5,53.8
144286,4-6-5,303
144286,5-6-4,189.9
144286,6-5-4,156.1
144287,1-2-3,90.7
144287,2-1-3,215.2
144287,3-1-2,266.3
144287,4-1-2,290.8
144287,5-1-2,60.7
144287,6-1-2,736.1
144287,1-2-4,97.4
144287,2-1-4,293
144287,3-1-4,126.7
144287,4-1-3,95.1
144287,5-1-3,30.7
144287,6-1-3,190.7
144287,1-2-5,56.2
144287,2-1-5,137.4
144287,3-1-5,71.4
144287,4-1-5,63.5
144287,5-1-4,24.2
144287,6-1-4,228.4
144287,1-2-6,129.3
144287,2-1-6,358.5
144287,3-1-6,118.8
144287,4-1-6,77.3
144287,5-1-6,23.8
144287,6-1-5,152.5
144287,1-3-2,99.2
144287,2-3-1,446.8
144287,3-2-1,416.3
144287,4-2-1,439.1
144287,5-2-1,108.3
144287,6-2-1,907
144287,1-3-4,38.5
144287,2-3-4,538.4
144287,3-2-4,440.4
144287,4-2-3,402
144287,5-2-3,98.6
144287,6-2-3,761.9
144287,1-3-5,20.6
144287,2-3-5,397.8
144287,3-2-5,369.8
144287,4-2-5,266.8
144287,5-2-4,117.1
144287,6-2-4,901.6
144287,1-3-6,47.7
144287,2-3-6,671.2
144287,3-2-6,597.5
144287,4-2-6,331.2
144287,5-2-6,110.5
144287,6-2-5,595.2
144287,1-4-2,97.4
144287,2-4-1,583.8
144287,3-4-1,161.2
144287,4-3-1,117.3
144287,5-3-1,66.5
144287,6-3-1,290.8
144287,1-4-3,50.8
144287,2-4-3,599.9
144287,3-4-2,357.7
144287,4-3-2,337.1
144287,5-3-2,130.1
144287,6-3-2,860.9
144287,1-4-5,27.3
144287,2-4-5,314.8
144287,3-4-5,120.4
144287,4-3-5,94.4
144287,5-3-4,57.1
144287,6-3-4,234.7
144287,1-4-6,41.7
144287,2-4-6,511.3
144287,3-4-6,112.4
144287,4-3-6,62.2
144287,5-3-6,52.1
144287,6-3-5,189.5
144287,1-5-2,40.7
144287,2-5-1,138.5
144287,3-5-1,87.2
144287,4-5-1,67.6
144287,5-4-1,42.2
144287,6-4-1,218.3
144287,1-5-3,17.2
144287,2-5-3,162.7
144287,3-5-2,298.2
144287,4-5-2,195.3
144287,5-4-2,114.2
144287,6-4-2,530.9
144287,1-5-4,16
144287,2-5-4,162.1
144287,3-5-4,117.3
144287,4-5-3,72.7
144287,5-4-3,47.7
144287,6-4-3,175.9
144287,1-5-6,18.5
144287,2-5-6,160.5
144287,3-5-6,84.7
144287,4-5-6,40.5
144287,5-4-6,32.6
144287,6-4-5,136
144287,1-6-2,211.9
144287,2-6-1,777.4
144287,3-6-1,188.5
144287,4-6-1,80.4
144287,5-6-1,54.1
144287,6-5-1,182
144287,1-6-3,80.3
144287,2-6-3,856
144287,3-6-2,604.6
144287,4-6-2,235.5
144287,5-6-2,127.6
144287,6-5-2,489.9
144287,1-6-4,84.7
144287,2-6-4,785.4
144287,3-6-4,167.6
144287,4-6-3,63.5
144287,5-6-3,52.5
144287,6-5-3,164.3
144287,1-6-5,59.4
144287,2-6-5,389.7
144287,3-6-5,135.8
144287,4-6-5,63.8
144287,5-6-4,45.9
144287,6-5-4,154.5
144288,1-2-3,22
144288,2-1-3,22.8
144288,3-1-2,47.6
144288,4-1-2,981.6
144288,5-1-2,55.4
144288,6-1-2,1111
144288,1-2-4,69.6
144288,2-1-4,106.3
144288,3-1-4,132.4
144288,4-1-3,751.8
144288,5-1-3,37.9
144288,6-1-3,1227
144288,1-2-5,22.1
144288,2-1-5,21.1
144288,3-1-5,32.8
144288,4-1-5,929.9
144288,5-1-4,175.8
144288,6-1-4,3759
144288,1-2-6,93.7
144288,2-1-6,91.9
144288,3-1-6,124.6
144288,4-1-6,1651
144288,5-1-6,94.7
144288,6-1-5,1077
144288,1-3-2,27.9
144288,2-3-1,27.4
144288,3-2-1,50.6
144288,4-2-1,1170
144288,5-2-1,64.7
144288,6-2-1,1118
144288,1-3-4,79.6
144288,2-3-4,60.8
144288,3-2-4,110.1
144288,4-2-3,761.6
144288,5-2-3,27.9
144288,6-2-3,564.5
144288,1-3-5,25.4
144288,2-3-5,12
144288,3-2-5,21.2
144288,4-2-5,706.7
144288,5-2-4,148.6
144288,6-2-4,2181
144288,1-3-6,102.4
144288,2-3-6,45.5
144288,3-2-6,70.9
144288,4-2-6,1338
144288,5-2-6,53.6
144288,6-2-5,389.1
144288,1-4-2,211.3
144288,2-4-1,297.4
144288,3-4-1,273.5
144288,4-3-1,829.5
144288,5-3-1,63.2
144288,6-3-1,1636
144288,1-4-3,225.6
144288,2-4-3,280
144288,3-4-2,253.8
144288,4-3-2,695.6
144288,5-3-2,34.8
144288,6-3-2,690.2
144288,1-4-5,233.1
144288,2-4-5,242.3
144288,3-4-5,196.5
144288,4-3-5,771.5
144288,5-3-4,87
144288,6-3-4,1859
144288,1-4-6,428.8
144288,2-4-6,442.8
144288,3-4-6,370.4
144288,4-3-6,861.9
144288,5-3-6,49.1
144288,6-3-5,695.6
144288,1-5-2,37.2
144288,2-5-1,28.9
144288,3-5-1,47.3
144288,4-5-1,949.9
144288,5-4-1,484
144288,6-4-1,4109
144288,1-5-3,30.5
144288,2-5-3,13.5
144288,3-5-2,27.6
144288,4-5-2,879
144288,5-4-2,317.7
144288,6-4-2,3333
144288,1-5-4,146
144288,2-5-4,73.1
144288,3-5-4,82.2
144288,4-5-3,955
144288,5-4-3,218.9
144288,6-4-3,2488
144288,1-5-6,110.9
144288,2-5-6,35.7
144288,3-5-6,48.3
144288,4-5-6,960.2
144288,5-4-6,220.3
144288,6-4-5,2896
144288,1-6-2,355.5
144288,2-6-1,328.4
144288,3-6-1,359.1
144288,4-6-1,2265
144288,5-6-1,180.1
144288,6-5-1,758.3
144288,1-6-3,448.4
144288,2-6-3,190.1
144288,3-6-2,205.6
144288,4-6-2,2236
144288,5-6-2,112.5
144288,6-5-2,368.8
144288,1-6-4,771.5
144288,2-6-4,594.9
144288,3-6-4,573.6
144288,4-6-3,2128
144288,5-6-3,127.1
144288,6-5-3,566.3
144288,1-6-5,359.1
144288,2-6-5,140.6
144288,3-6-5,184.4
144288,4-6-5,2078
144288,5-6-4,320.6
144288,6-5-4,1749
144289,1-2-3,89.2
144289,2-1-3,87.6
144289,3-1-2,156.6
144289,4-1-2,91.1
144289,5-1-2,315.1
144289,6-1-2,521.1
144289,1-2-4,122.3
144289,2-1-4,104.7
144289,3-1-4,78.2
144289,4-1-3,58.1
144289,5-1-3,173.9
144289,6-1-3,307.9
144289,1-2-5,147.2
144289,2-1-5,105.8
144289,3-1-5,80
144289,4-1-5,58
144289,5-1-4,162.5
144289,6-1-4,306.7
144289,1-2-6,192.1
144289,2-1-6,162.9
144289,3-1-6,182.7
144289,4-1-6,117.7
144289,5-1-6,436.4
144289,6-1-5,375.3
144289,1-3-2,109.4
144289,2-3-1,132
144289,3-2-1,197.5
144289,4-2-1,158.6
144289,5-2-1,353.9
144289,6-2-1,544
144289,1-3-4,60.9
144289,2-3-4,45
144289,3-2-4,64.1
144289,4-2-3,55.4
144289,5-2-3,181.7
144289,6-2-3,216.1
144289,1-3-5,78
144289,2-3-5,53.4
144289,3-2-5,76.6
144289,4-2-5,54
144289,5-2-4,142.5
144289,6-2-4,193
144289,1-3-6,161.8
144289,2-3-6,103.2
144289,3-2-6,213.5
144289,4-2-6,146.8
144289,5-2-6,273.8
144289,6-2-5,219.7
144289,1-4-2,140.1
144289,2-4-1,137.7
144289,3-4-1,52.6
144289,4-3-1,47.6
144289,5-3-1,176.7
144289,6-3-1,395.6
144289,1-4-3,64.8
144289,2-4-3,39.4
144289,3-4-2,36.9
144289,4-3-2,34
144289,5-3-2,150
144289,6-3-2,246.2
144289,1-4-5,79.3
144289,2-4-5,55
144289,3-4-5,14.6
144289,4-3-5,12.3
144289,5-3-4,44.6
144289,6-3-4,121.8
144289,1-4-6,176.5
144289,2-4-6,93.5
144289,3-4-6,51.9
144289,4-3-6,47.6
144289,5-3-6,203.8
144289,6-3-5,171.3
144289,1-5-2,245.4
144289,2-5-1,236.4
144289,3-5-1,100.5
144289,4-5-1,44.6
144289,5-4-1,111.9
144289,6-4-1,354.7
144289,1-5-3,119.4
144289,2-5-3,89.4
144289,3-5-2,83.5
144289,4-5-2,36.1
144289,5-4-2,91.8
144289,6-4-2,261.4
144289,1-5-4,123.6
144289,2-5-4,89.4
144289,3-5-4,26.4
144289,4-5-3,14.7
144289,5-4-3,38.3
144289,6-4-3,131.5
144289,1-5-6,325.9
144289,2-5-6,176.5
144289,3-5-6,99.4
144289,4-5-6,42.1
144289,5-4-6,111.8
144289,6-4-5,147.8
144289,1-6-2,247.3
144289,2-6-1,237.8
144289,3-6-1,282.5
144289,4-6-1,282.5
144289,5-6-1,516.1
144289,6-5-1,479.2
144289,1-6-3,193.7
144289,2-6-3,117.4
144289,3-6-2,236.8
144289,4-6-2,229
144289,5-6-2,306.1
144289,6-5-2,337.6
144289,1-6-4,194.7
144289,2-6-4,108.5
144289,3-6-4,114.5
144289,4-6-3,109.7
144289,5-6-3,251.2
144289,6-5-3,251.6
144289,1-6-5,267
144289,2-6-5,107.3
144289,3-6-5,122.6
144289,4-6-5,107.9
144289,5-6-4,216.7
144289,6-5-4,194.9
144290,1-2-3,19.5
144290,2-1-3,23.8
144290,3-1-2,53.4
144290,4-1-2,240.7
144290,5-1-2,1082
144290,6-1-2,79.7
144290,1-2-4,32.5
144290,2-1-4,33.9
144290,3-1-4,70.6
144290,4-1-3,328.3
144290,5-1-3,1406
144290,6-1-3,118
144290,1-2-5,92.4
144290,2-1-5,100.1
144290,3-1-5,189
144290,4-1-5,599.4
144290,5-1-4,1941
144290,6-1-4,171.4
144290,1-2-6,19.4
144290,2-1-6,19.2
144290,3-1-6,59
144290,4-1-6,206.9
