race_id,combo,odds
149189,2-6-3,2472
149189,3-6-2,4893
149189,4-6-2,950.9
149189,5-6-2,1229
149189,6-5-2,4697
149189,1-6-4,188.9
149189,2-6-4,2763
149189,3-6-4,6022
149189,4-6-3,3090
149189,5-6-3,3262
149189,6-5-3,6711
149189,1-6-5,170
149189,2-6-5,2325
149189,3-6-5,6348
149189,4-6-5,815.5
149189,5-6-4,1072
149189,6-5-4,2763
149190,1-2-3,4
149190,2-1-3,8.9
149190,3-1-2,58
149190,4-1-2,136.7
149190,5-1-2,946.9
149190,6-1-2,317.6
149190,1-2-4,6
149190,2-1-4,12.2
149190,3-1-4,115.3
149190,4-1-3,288.3
149190,5-1-3,1257
149190,6-1-3,695.4
149190,1-2-5,37.8
149190,2-1-5,62.2
149190,3-1-5,240
149190,4-1-5,761.4
149190,5-1-4,2376
149190,6-1-4,838.6
149190,1-2-6,15.4
149190,2-1-6,22
149190,3-1-6,141.8
149190,4-1-6,388.8
149190,5-1-6,1886
149190,6-1-5,1545
149190,1-3-2,12.5
149190,2-3-1,30.8
149190,3-2-1,69.2
149190,4-2-1,156.8
149190,5-2-1,1177
149190,6-2-1,373.5
149190,1-3-4,26.9
149190,2-3-4,53.5
149190,3-2-4,119
149190,4-2-3,344.9
149190,5-2-3,1584
149190,6-2-3,689.8
149190,1-3-5,83.1
149190,2-3-5,174
149190,3-2-5,262.1
149190,4-2-5,801.9
149190,5-2-4,1900
149190,6-2-4,866.9
149190,1-3-6,44.5
149190,2-3-6,77.6
149190,3-2-6,135.7
149190,4-2-6,402.2
149190,5-2-6,2004
149190,6-2-5,1624
149190,1-4-2,22.8
149190,2-4-1,57.7
149190,3-4-1,236.5
149190,4-3-1,539.1
149190,5-3-1,1807
149190,6-3-1,1130
149190,1-4-3,51.7
149190,2-4-3,103.1
149190,3-4-2,229.1
149190,4-3-2,514.2
149190,5-3-2,1603
149190,6-3-2,950.4
149190,1-4-5,189.5
149190,2-4-5,341.7
149190,3-4-5,628.9
149190,4-3-5,1733
149190,5-3-4,2983
149190,6-3-4,2052
149190,1-4-6,85
149190,2-4-6,145.5
149190,3-4-6,406
149190,4-3-6,1073
149190,5-3-6,3207
149190,6-3-5,2673
149190,1-5-2,175.7
149190,2-5-1,286.4
149190,3-5-1,804.4
149190,4-5-1,1210
149190,5-4-1,3019
149190,6-4-1,1794
149190,1-5-3,239.8
149190,2-5-3,493.5
149190,3-5-2,695.4
149190,4-5-2,1239
149190,5-4-2,3248
149190,6-4-2,1527
149190,1-5-4,438.6
149190,2-5-4,619.8
149190,3-5-4,1064
149190,4-5-3,1402
149190,5-4-3,3332
149190,6-4-3,2270
149190,1-5-6,321.5
149190,2-5-6,495.4
149190,3-5-6,1002
149190,4-5-6,1245
149190,5-4-6,2759
149190,6-4-5,2983
149190,1-6-2,71.6
149190,2-6-1,118
149190,3-6-1,447
149190,4-6-1,697.3
149190,5-6-1,2515
149190,6-5-1,3290
149190,1-6-3,139.1
149190,2-6-3,216.5
149190,3-6-2,413.9
149190,4-6-2,708.9
149190,5-6-2,2251
149190,6-5-2,2673
149190,1-6-4,171.9
149190,2-6-4,281.3
149190,3-6-4,745.9
149190,4-6-3,1014
149190,5-6-3,2916
149190,6-5-3,3019
149190,1-6-5,329.8
149190,2-6-5,452.5
149190,3-6-5,950.4
149190,4-6-5,1245
149190,5-6-4,3091
149190,6-5-4,3564
149191,1-2-3,7.9
149191,2-1-3,22.1
149191,3-1-2,7.2
149191,4-1-2,495.4
149191,5-1-2,164.1
149191,6-1-2,3449
149191,1-2-4,46.8
149191,2-1-4,102.6
149191,3-1-4,21.1
149191,4-1-3,397.5
149191,5-1-3,95.5
149191,6-1-3,2289
149191,1-2-5,31.4
149191,2-1-5,71.6
149191,3-1-5,9.6
149191,4-1-5,799.9
149191,5-1-4,421.5
149191,6-1-4,5207
149191,1-2-6,409.2
149191,2-1-6,741.8
149191,3-1-6,149
149191,4-1-6,2709
149191,5-1-6,867.8
149191,6-1-5,4283
149191,1-3-2,4.9
149191,2-3-1,35.6
149191,3-2-1,22.3
149191,4-2-1,719.7
149191,5-2-1,294.7
149191,6-2-1,5901
149191,1-3-4,18.2
149191,2-3-4,140.3
149191,3-2-4,80.6
149191,4-2-3,935.1
149191,5-2-3,286.7
149191,6-2-3,5311
149191,1-3-5,8.1
149191,2-3-5,96.4
149191,3-2-5,46
149191,4-2-5,1535
149191,5-2-4,663.9
149191,6-2-4,7177
149191,1-3-6,168.6
149191,2-3-6,900.2
149191,3-2-6,453.9
149191,4-2-6,3161
149191,5-2-6,1747
149191,6-2-5,5419
149191,1-4-2,102.3
149191,2-4-1,295.7
149191,3-4-1,79.2
149191,4-3-1,397.5
149191,5-3-1,112.4
149191,6-3-1,2629
149191,1-4-3,81.8
149191,2-4-3,349.4
149191,3-4-2,129.6
149191,4-3-2,598.1
149191,5-3-2,200.1
149191,6-3-2,3688
149191,1-4-5,186.5
149191,2-4-5,621.9
149191,3-4-5,109.6
149191,4-3-5,624.8
149191,5-3-4,412.3
149191,6-3-4,5107
149191,1-4-6,1009
149191,2-4-6,1967
149191,3-4-6,572.3
149191,4-3-6,2011
149191,5-3-6,969.2
149191,6-3-5,5532
149191,1-5-2,59.8
149191,2-5-1,219.1
149191,3-5-1,33.1
149191,4-5-1,1005
149191,5-4-1,1144
149191,6-4-1,5650
149191,1-5-3,35.9
149191,2-5-3,236.4
149191,3-5-2,61.1
149191,4-5-2,1097
149191,5-4-2,1383
149191,6-4-2,6988
149191,1-5-4,175.1
149191,2-5-4,646.1
149191,3-5-4,104.8
149191,4-5-3,900.2
149191,5-4-3,1005
149191,6-4-3,6035
149191,1-5-6,596.8
149191,2-5-6,1713
149191,3-5-6,362.8
149191,4-5-6,1967
149191,5-4-6,2918
149191,6-4-5,6176
149191,1-6-2,1101
149191,2-6-1,2629
149191,3-6-1,802.3
149191,4-6-1,2505
149191,5-6-1,2159
149191,6-5-1,5773
149191,1-6-3,862.2
149191,2-6-3,2350
149191,3-6-2,1125
149191,4-6-2,2886
149191,5-6-2,3088
149191,6-5-2,6809
149191,1-6-4,1691
149191,2-6-4,4353
149191,3-6-4,1435
149191,4-6-3,2766
149191,5-6-3,1910
149191,6-5-3,5901
149191,1-6-5,1619
149191,2-6-5,3793
149191,3-6-5,965.7
149191,4-6-5,2795
149191,5-6-4,3404
149191,6-5-4,6035
149192,1-2-3,67.1
149192,2-1-3,165.6
149192,3-1-2,910.6
149192,4-1-2,22.4
149192,5-1-2,74.9
149192,6-1-2,713.6
149192,1-2-4,5.6
149192,2-1-4,15
149192,3-1-4,983
149192,4-1-3,263.6
149192,5-1-3,742.1
149192,6-1-3,2939
149192,1-2-5,12.5
149192,2-1-5,27.9
149192,3-1-5,1037
149192,4-1-5,21.9
149192,5-1-4,70.3
149192,6-1-4,529.1
149192,1-2-6,26.2
149192,2-1-6,56.1
149192,3-1-6,1890
149192,4-1-6,41
149192,5-1-6,169.5
149192,6-1-5,1049
149192,1-3-2,175.3
149192,2-3-1,631.6
149192,3-2-1,1343
149192,4-2-1,35.5
149192,5-2-1,116.7
149192,6-2-1,1037
149192,1-3-4,168.5
149192,2-3-4,684
149192,3-2-4,1462
149192,4-2-3,449.1
149192,5-2-3,1128
149192,6-2-3,4181
149192,1-3-5,285.4
149192,2-3-5,1067
149192,3-2-5,1966
149192,4-2-5,43.3
149192,5-2-4,158.1
149192,6-2-4,927.7
149192,1-3-6,348
149192,2-3-6,1462
149192,3-2-6,2882
149192,4-2-6,78
149192,5-2-6,274.8
149192,6-2-5,1506
149192,1-4-2,7.9
149192,2-4-1,35.5
149192,3-4-1,1579
149192,4-3-1,888.8
149192,5-3-1,1686
149192,6-3-1,4302
149192,1-4-3,104.5
149192,2-4-3,396.8
149192,3-4-2,1788
149192,4-3-2,1120
149192,5-3-2,1622
149192,6-3-2,4011
149192,1-4-5,13.5
149192,2-4-5,66.6
149192,3-4-5,2723
149192,4-3-5,1216
149192,5-3-4,2151
149192,6-3-4,5301
149192,1-4-6,20.5
149192,2-4-6,105.5
149192,3-4-6,2882
149192,4-3-6,1400
149192,5-3-6,2910
149192,6-3-5,4788
149192,1-5-2,31.5
149192,2-5-1,100.4
149192,3-5-1,2105
149192,4-5-1,30.8
149192,5-4-1,89.2
149192,6-4-1,579.8
149192,1-5-3,244.7
149192,2-5-3,826.9
149192,3-5-2,2061
149192,4-5-2,40.6
149192,5-4-2,123
149192,6-4-2,763.1
149192,1-5-4,29.3
149192,2-5-4,119.5
149192,3-5-4,3092
149192,4-5-3,390.6
149192,5-4-3,945.4
149192,6-4-3,3958
149192,1-5-6,83.7
149192,2-5-6,272.1
149192,3-5-6,4638
149192,4-5-6,47.6
149192,5-4-6,140.6
149192,6-4-5,759.2
149192,1-6-2,98.9
149192,2-6-1,248.4
149192,3-6-1,2939
149192,4-6-1,91.4
149192,5-6-1,370.1
149192,6-5-1,1387
149192,1-6-3,485.8
149192,2-6-3,1640
149192,3-6-2,3620
149192,4-6-2,121.4
149192,5-6-2,416.3
149192,6-5-2,1715
149192,1-6-4,84.9
149192,2-6-4,326.9
149192,3-6-4,4567
149192,4-6-3,855.5
149192,5-6-3,1514
149192,6-5-3,5397
149192,1-6-5,159.7
149192,2-6-5,493.1
149192,3-6-5,5301
149192,4-6-5,103.2
149192,5-6-4,319.9
149192,6-5-4,970.1
149193,1-2-3,111.6
149193,2-1-3,370.3
149193,3-1-2,578.6
149193,4-1-2,11.9
149193,5-1-2,482
149193,6-1-2,463.2
149193,1-2-4,25.8
149193,2-1-4,49.6
149193,3-1-4,228.7
149193,4-1-3,45
149193,5-1-3,872.1
149193,6-1-3,1228
149193,1-2-5,115.2
