race_id,combo,odds
144797,1-2-3,16.6
144797,2-1-3,141
144797,3-1-2,144.4
144797,4-1-2,54.9
144797,5-1-2,394.7
144797,6-1-2,448.8
144797,1-2-4,16.5
144797,2-1-4,76
144797,3-1-4,76
144797,4-1-3,50
144797,5-1-3,457
144797,6-1-3,584.9
144797,1-2-5,44.9
144797,2-1-5,182.6
144797,3-1-5,145.6
144797,4-1-5,37.6
144797,5-1-4,176.5
144797,6-1-4,265.3
144797,1-2-6,27.9
144797,2-1-6,112.7
144797,3-1-6,107.8
144797,4-1-6,30.8
144797,5-1-6,142.8
144797,6-1-5,426.7
144797,1-3-2,16.6
144797,2-3-1,299.4
144797,3-2-1,326.2
144797,4-2-1,120
144797,5-2-1,615.1
144797,6-2-1,806.3
144797,1-3-4,8.2
144797,2-3-4,427.6
144797,3-2-4,474.3
144797,4-2-3,292.4
144797,5-2-3,1438
144797,6-2-3,2656
144797,1-3-5,22.9
144797,2-3-5,948.6
144797,3-2-5,865
144797,4-2-5,221.5
144797,5-2-4,742.6
144797,6-2-4,1146
144797,1-3-6,23.5
144797,2-3-6,775.8
144797,3-2-6,620.2
144797,4-2-6,159.2
144797,5-2-6,806.3
144797,6-2-5,2015
144797,1-4-2,15.8
144797,2-4-1,148.2
144797,3-4-1,147.6
144797,4-3-1,136.6
144797,5-3-1,806.3
144797,6-3-1,1090
144797,1-4-3,10.8
144797,2-4-3,378.8
144797,3-4-2,397.4
144797,4-3-2,354.4
144797,5-3-2,1750
144797,6-3-2,2536
144797,1-4-5,15.6
144797,2-4-5,371.9
144797,3-4-5,281.5
144797,4-3-5,247.2
144797,5-3-4,985.9
144797,6-3-4,1343
144797,1-4-6,13.6
144797,2-4-6,269
144797,3-4-6,194.1
144797,4-3-6,175
144797,5-3-6,968.9
144797,6-3-5,1963
144797,1-5-2,91.4
144797,2-5-1,541.4
144797,3-5-1,442.6
144797,4-5-1,52.1
144797,5-4-1,176.9
144797,6-4-1,276.6
144797,1-5-3,68.1
144797,2-5-3,1376
144797,3-5-2,1290
144797,4-5-2,148.1
144797,5-4-2,506.2
144797,6-4-2,800.6
144797,1-5-4,50.3
144797,2-5-4,684.1
144797,3-5-4,568.7
144797,4-5-3,189.7
144797,5-4-3,608.5
144797,6-4-3,917.7
144797,1-5-6,50.1
144797,2-5-6,778.5
144797,3-5-6,514.2
144797,4-5-6,48.7
144797,5-4-6,150.8
144797,6-4-5,413.5
144797,1-6-2,61
144797,2-6-1,412.7
144797,3-6-1,391.9
144797,4-6-1,55.9
144797,5-6-1,262.5
144797,6-5-1,563
144797,1-6-3,61.2
144797,2-6-3,1368
144797,3-6-2,1146
144797,4-6-2,162.1
144797,5-6-2,806.3
144797,6-5-2,1897
144797,1-6-4,38.5
144797,2-6-4,616.8
144797,3-6-4,501.7
144797,4-6-3,196.3
144797,5-6-3,1055
144797,6-5-3,1777
144797,1-6-5,72.8
144797,2-6-5,1169
144797,3-6-5,752.5
144797,4-6-5,75.9
144797,5-6-4,375
144797,6-5-4,712.2
144798,1-2-3,14.9
144798,2-1-3,45.6
144798,3-1-2,331.6
144798,4-1-2,32.1
144798,5-1-2,235.9
144798,6-1-2,202.2
144798,1-2-4,4.2
144798,2-1-4,10.2
144798,3-1-4,300.4
144798,4-1-3,209.4
144798,5-1-3,1208
144798,6-1-3,835.6
144798,1-2-5,21
144798,2-1-5,37.4
144798,3-1-5,590.2
144798,4-1-5,54.2
144798,5-1-4,248.8
144798,6-1-4,235
144798,1-2-6,18.8
144798,2-1-6,48.6
144798,3-1-6,823.8
144798,4-1-6,66.1
144798,5-1-6,451.8
144798,6-1-5,1253
144798,1-3-2,36.1
144798,2-3-1,179
144798,3-2-1,500.3
144798,4-2-1,46.2
144798,5-2-1,325.6
144798,6-2-1,266.4
144798,1-3-4,40.3
144798,2-3-4,173.4
144798,3-2-4,371.2
144798,4-2-3,220.1
144798,5-2-3,1309
144798,6-2-3,963.4
144798,1-3-5,169.9
144798,2-3-5,447.5
144798,3-2-5,1267
144798,4-2-5,67.6
144798,5-2-4,283.6
144798,6-2-4,253.6
144798,1-3-6,129.3
144798,2-3-6,470
144798,3-2-6,959.4
144798,4-2-6,85.5
144798,5-2-6,607.1
144798,6-2-5,1288
144798,1-4-2,9.2
144798,2-4-1,24.7
144798,3-4-1,647.6
144798,4-3-1,553.7
144798,5-3-1,2158
144798,6-3-1,2063
144798,1-4-3,44.3
144798,2-4-3,118.7
144798,3-4-2,436.6
144798,4-3-2,487.7
144798,5-3-2,2081
144798,6-3-2,1821
144798,1-4-5,28.2
144798,2-4-5,58.4
144798,3-4-5,1404
144798,4-3-5,1009
144798,5-3-4,2562
144798,6-3-4,1466
144798,1-4-6,30.5
144798,2-4-6,69.9
144798,3-4-6,1022
144798,4-3-6,793
144798,5-3-6,3586
144798,6-3-5,4317
144798,1-5-2,71.2
144798,2-5-1,157.8
144798,3-5-1,1793
144798,4-5-1,73.1
144798,5-4-1,255.9
144798,6-4-1,322.4
144798,1-5-3,251.7
144798,2-5-3,700.1
144798,3-5-2,1926
144798,4-5-2,70.2
144798,5-4-2,227
144798,6-4-2,270.1
144798,1-5-4,81.1
144798,2-5-4,164
144798,3-5-4,2178
144798,4-5-3,539.6
144798,5-4-3,1504
144798,6-4-3,1208
144798,1-5-6,167.1
144798,2-5-6,398.5
144798,3-5-6,3822
144798,4-5-6,106.3
144798,5-4-6,362.5
144798,6-4-5,1000
144798,1-6-2,44.5
144798,2-6-1,188.4
144798,3-6-1,2506
144798,4-6-1,114
144798,5-6-1,876.4
144798,6-5-1,1752
144798,1-6-3,188
144798,2-6-3,637
144798,3-6-2,1865
144798,4-6-2,132.7
144798,5-6-2,979.6
144798,6-5-2,1575
144798,1-6-4,56.5
144798,2-6-4,183.7
144798,3-6-4,1641
144798,4-6-3,691.8
144798,5-6-3,3150
144798,6-5-3,4399
144798,1-6-5,232.9
144798,2-6-5,628.4
144798,3-6-5,4960
144798,4-6-5,175.1
144798,5-6-4,761.9
144798,6-5-4,1355
144799,1-2-3,8
144799,2-1-3,64.3
144799,3-1-2,11.5
144799,4-1-2,853
144799,5-1-2,1047
144799,6-1-2,486.3
144799,1-2-4,52
144799,2-1-4,282.8
144799,3-1-4,28.5
144799,4-1-3,606.1
144799,5-1-3,468
144799,6-1-3,196.2
144799,1-2-5,50.4
144799,2-1-5,351.4
144799,3-1-5,22.9
144799,4-1-5,1047
144799,5-1-4,1940
144799,6-1-4,1047
144799,1-2-6,41.1
144799,2-1-6,190.4
144799,3-1-6,14.1
144799,4-1-6,997.8
144799,5-1-6,1208
144799,6-1-5,1073
144799,1-3-2,3.9
144799,2-3-1,91.6
144799,3-2-1,48.1
144799,4-2-1,1297
144799,5-2-1,1521
144799,6-2-1,849.6
144799,1-3-4,12.6
144799,2-3-4,530.2
144799,3-2-4,167.3
144799,4-2-3,1532
144799,5-2-3,1532
144799,6-2-3,836.1
144799,1-3-5,9.7
144799,2-3-5,597.6
144799,3-2-5,175.9
144799,4-2-5,2158
144799,5-2-4,2488
144799,6-2-4,2548
144799,1-3-6,7
144799,2-3-6,359.7
144799,3-2-6,134.8
144799,4-2-6,1888
144799,5-2-6,3111
144799,6-2-5,3022
144799,1-4-2,136.8
144799,2-4-1,849.6
144799,3-4-1,117.3
144799,4-3-1,637.2
144799,5-3-1,548
144799,6-3-1,242
144799,1-4-3,70.3
144799,2-4-3,1237
144799,3-4-2,213.9
144799,4-3-2,1195
144799,5-3-2,1282
144799,6-3-2,671.5
144799,1-4-5,249.1
144799,2-4-5,1792
144799,3-4-5,294.6
144799,4-3-5,1259
144799,5-3-4,2403
144799,6-3-4,1162
144799,1-4-6,162.9
144799,2-4-6,1532
144799,3-4-6,231.2
144799,4-3-6,1052
144799,5-3-6,1448
144799,6-3-5,1188
144799,1-5-2,137.5
144799,2-5-1,1208
144799,3-5-1,109.1
144799,4-5-1,1706
144799,5-4-1,2376
144799,6-4-1,1748
144799,1-5-3,65.5
144799,2-5-3,1458
144799,3-5-2,318.1
144799,4-5-2,2579
144799,5-4-2,3647
144799,6-4-2,2324
144799,1-5-4,396.1
144799,2-5-4,2488
144799,3-5-4,445.3
144799,4-5-3,2226
144799,5-4-3,4148
144799,6-4-3,1578
144799,1-5-6,181.7
144799,2-5-6,2459
144799,3-5-6,190.4
144799,4-5-6,2783
144799,5-4-6,3846
144799,6-4-5,3305
144799,1-6-2,80.7
144799,2-6-1,760.9
144799,3-6-1,52.2
144799,4-6-1,1719
144799,5-6-1,1823
144799,6-5-1,1958
144799,1-6-3,36.2
144799,2-6-3,859.9
144799,3-6-2,166.3
144799,4-6-2,3525
144799,5-6-2,2858
144799,6-5-2,2897
144799,1-6-4,184.6
144799,2-6-4,2014
144799,3-6-4,272.2
144799,4-6-3,1734
144799,5-6-3,1734
144799,6-5-3,1977
144799,1-6-5,166.4
144799,2-6-5,2518
144799,3-6-5,173.6
144799,4-6-5,2299
144799,5-6-4,3917
144799,6-5-4,3412
144800,1-2-3,33.8
144800,2-1-3,212.9
144800,3-1-2,337.2
144800,4-1-2,21.3
144800,5-1-2,79.2
144800,6-1-2,2431
144800,1-2-4,10.4
144800,2-1-4,80.4
144800,3-1-4,235.6
144800,4-1-3,100.4
144800,5-1-3,209.8
144800,6-1-3,3859
144800,1-2-5,15.9
144800,2-1-5,101.4
144800,3-1-5,250.1
144800,4-1-5,12.9
144800,5-1-4,43.8
144800,6-1-4,1456
144800,1-2-6,113.9
144800,2-1-6,353.9
144800,3-1-6,1013
144800,4-1-6,41.7
144800,5-1-6,115.9
144800,6-1-5,1510
144800,1-3-2,49.8
144800,2-3-1,434.2
144800,3-2-1,590.2
144800,4-2-1,60.3
144800,5-2-1,172.7
144800,6-2-1,4266
144800,1-3-4,36.3
144800,2-3-4,816
144800,3-2-4,984.5
144800,4-2-3,483.4
144800,5-2-3,659
144800,6-2-3,3922
144800,1-3-5,41
144800,2-3-5,1043
144800,3-2-5,853.2
144800,4-2-5,79.2
144800,5-2-4,175
144800,6-2-4,3286
144800,1-3-6,235.1
144800,2-3-6,2251
144800,3-2-6,2360
144800,4-2-6,253.3
144800,5-2-6,445.3
