race_id,combo,odds
142613,1-2-3,10.6
142613,2-1-3,231.9
142613,3-1-2,226.7
142613,4-1-2,398.8
142613,5-1-2,56.7
142613,6-1-2,174.5
142613,1-2-4,16.6
142613,2-1-4,242.5
142613,3-1-4,269
142613,4-1-3,747.4
142613,5-1-3,134.9
142613,6-1-3,413.5
142613,1-2-5,6.2
142613,2-1-5,131.2
142613,3-1-5,169.5
142613,4-1-5,217
142613,5-1-4,99.9
142613,6-1-4,356.5
142613,1-2-6,14.9
142613,2-1-6,190
142613,3-1-6,261.4
142613,4-1-6,308.5
142613,5-1-6,46
142613,6-1-5,118.2
142613,1-3-2,20
142613,2-3-1,663.8
142613,3-2-1,531.1
142613,4-2-1,659.5
142613,5-2-1,153.5
142613,6-2-1,400.4
142613,1-3-4,27.6
142613,2-3-4,520.1
142613,3-2-4,909
142613,4-2-3,1230
142613,5-2-3,700.7
142613,6-2-3,1552
142613,1-3-5,18.1
142613,2-3-5,1363
142613,3-2-5,1051
142613,4-2-5,1159
142613,5-2-4,554.4
142613,6-2-4,1159
142613,1-3-6,27.8
142613,2-3-6,1462
142613,3-2-6,1215
142613,4-2-6,1310
142613,5-2-6,263.4
142613,6-2-5,619
142613,1-4-2,34.2
142613,2-4-1,720.7
142613,3-4-1,710.6
142613,4-3-1,877.4
142613,5-3-1,469.3
142613,6-3-1,970.2
142613,1-4-3,41.9
142613,2-4-3,1506
142613,3-4-2,934.3
142613,4-3-2,1868
142613,5-3-2,1029
142613,6-3-2,2293
142613,1-4-5,30.4
142613,2-4-5,1159
142613,3-4-5,725.9
142613,4-3-5,1801
142613,5-3-4,1146
142613,6-3-4,1868
142613,1-4-6,35
142613,2-4-6,1215
142613,3-4-6,1051
142613,4-3-6,1710
142613,5-3-6,893
142613,6-3-5,2293
142613,1-5-2,10.5
142613,2-5-1,258
142613,3-5-1,339.7
142613,4-5-1,289.1
142613,5-4-1,267.6
142613,6-4-1,961
142613,1-5-3,23.5
142613,2-5-3,1009
142613,3-5-2,710.6
142613,4-5-2,753
142613,5-4-2,677.2
142613,6-4-2,1801
142613,1-5-4,23.8
142613,2-5-4,827.1
142613,3-5-4,807.2
142613,4-5-3,1401
142613,5-4-3,1277
142613,6-4-3,2402
142613,1-5-6,11.2
142613,2-5-6,545.4
142613,3-5-6,833.9
142613,4-5-6,357.8
142613,5-4-6,372.3
142613,6-4-5,1327
142613,1-6-2,29.6
142613,2-6-1,398.8
142613,3-6-1,741.9
142613,4-6-1,597
142613,5-6-1,68.2
142613,6-5-1,130
142613,1-6-3,57.5
142613,2-6-3,1421
142613,3-6-2,1528
142613,4-6-2,1421
142613,5-6-2,135.9
142613,6-5-2,303
142613,1-6-4,41.5
142613,2-6-4,1293
142613,3-6-4,1230
142613,4-6-3,1770
142613,5-6-3,359.1
142613,6-5-3,747.4
142613,1-6-5,20.3
142613,2-6-5,677.2
142613,3-6-5,1133
142613,4-6-5,900.9
142613,5-6-4,316.3
142613,6-5-4,741.9
142614,1-2-3,45.1
142614,2-1-3,33.9
142614,3-1-2,37.7
142614,4-1-2,185.3
142614,5-1-2,249.8
142614,6-1-2,627.2
142614,1-2-4,79.5
142614,2-1-4,71.4
142614,3-1-4,35
142614,4-1-3,111.4
142614,5-1-3,173.8
142614,6-1-3,553.6
142614,1-2-5,90
142614,2-1-5,74.3
142614,3-1-5,40.7
142614,4-1-5,135.2
142614,5-1-4,263.8
142614,6-1-4,760.1
142614,1-2-6,114.9
142614,2-1-6,65.2
142614,3-1-6,39.5
142614,4-1-6,130.9
142614,5-1-6,172.8
142614,6-1-5,766.6
142614,1-3-2,38.1
142614,2-3-1,42.7
142614,3-2-1,50.5
142614,4-2-1,242.4
142614,5-2-1,249.8
142614,6-2-1,862.4
142614,1-3-4,26.4
142614,2-3-4,33
142614,3-2-4,24.9
142614,4-2-3,96.2
142614,5-2-3,156.5
142614,6-2-3,567.6
142614,1-3-5,48.8
142614,2-3-5,46.2
142614,3-2-5,45.4
142614,4-2-5,183
142614,5-2-4,234.7
142614,6-2-4,669.3
142614,1-3-6,57
142614,2-3-6,51.9
142614,3-2-6,49.1
142614,4-2-6,144.4
142614,5-2-6,156.8
142614,6-2-5,735.1
142614,1-4-2,119.2
142614,2-4-1,109.1
142614,3-4-1,30.3
142614,4-3-1,74.5
142614,5-3-1,199.7
142614,6-3-1,627.2
142614,1-4-3,52.6
142614,2-4-3,56.3
142614,3-4-2,24.1
142614,4-3-2,68.8
142614,5-3-2,153
142614,6-3-2,457.6
142614,1-4-5,87
142614,2-4-5,142.1
142614,3-4-5,28.5
142614,4-3-5,56.7
142614,5-3-4,128.3
142614,6-3-4,287.4
142614,1-4-6,111.1
142614,2-4-6,114.9
142614,3-4-6,28.2
142614,4-3-6,51.2
142614,5-3-6,89.9
142614,6-3-5,423
142614,1-5-2,153.3
142614,2-5-1,144.2
142614,3-5-1,83.5
142614,4-5-1,121.5
142614,5-4-1,295
142614,6-4-1,766.6
142614,1-5-3,105.5
142614,2-5-3,86.9
142614,3-5-2,72.4
142614,4-5-2,145.1
142614,5-4-2,270.9
142614,6-4-2,618.5
142614,1-5-4,164.2
142614,2-5-4,127.5
142614,3-5-4,51.8
142614,4-5-3,83.1
142614,5-4-3,160.4
142614,6-4-3,311.4
142614,1-5-6,176.9
142614,2-5-6,108.9
142614,3-5-6,41.3
142614,4-5-6,55.8
142614,5-4-6,116.9
142614,6-4-5,315.8
142614,1-6-2,273.4
142614,2-6-1,199.3
142614,3-6-1,133.4
142614,4-6-1,160.1
142614,5-6-1,169.2
142614,6-5-1,578.6
142614,1-6-3,183.4
142614,2-6-3,143.7
142614,3-6-2,134
142614,4-6-2,174.1
142614,5-6-2,155.9
142614,6-5-2,659.5
142614,1-6-4,192
142614,2-6-4,185.3
142614,3-6-4,78.8
142614,4-6-3,101.8
142614,5-6-3,137.9
142614,6-5-3,431.2
142614,1-6-5,284.7
142614,2-6-5,214.5
142614,3-6-5,96.6
142614,4-6-5,91.9
142614,5-6-4,152.5
142614,6-5-4,318
142615,1-2-3,14.1
142615,2-1-3,24.6
142615,3-1-2,31.3
142615,4-1-2,132.8
142615,5-1-2,387
142615,6-1-2,1468
142615,1-2-4,20.1
142615,2-1-4,37.7
142615,3-1-4,34.4
142615,4-1-3,148.4
142615,5-1-3,306.2
142615,6-1-3,1468
142615,1-2-5,44
142615,2-1-5,57.8
142615,3-1-5,34.9
142615,4-1-5,149.6
142615,5-1-4,311.4
142615,6-1-4,1813
142615,1-2-6,80.6
142615,2-1-6,128.6
142615,3-1-6,95.1
142615,4-1-6,302.2
142615,5-1-6,578.1
142615,6-1-5,2569
142615,1-3-2,17.4
142615,2-3-1,24.6
142615,3-2-1,29.2
142615,4-2-1,136.6
142615,5-2-1,371.4
142615,6-2-1,1813
142615,1-3-4,28.4
142615,2-3-4,20.9
142615,3-2-4,20.1
142615,4-2-3,79.4
142615,5-2-3,155.4
142615,6-2-3,1340
142615,1-3-5,36.4
142615,2-3-5,27.5
142615,3-2-5,24.1
142615,4-2-5,88
142615,5-2-4,208.3
142615,6-2-4,1423
142615,1-3-6,124.6
142615,2-3-6,104.8
142615,3-2-6,73.1
142615,4-2-6,149.9
142615,5-2-6,481.7
142615,6-2-5,1681
142615,1-4-2,33
142615,2-4-1,71.2
142615,3-4-1,60.4
142615,4-3-1,152.8
142615,5-3-1,295.5
142615,6-3-1,1968
142615,1-4-3,50.8
142615,2-4-3,46.5
142615,3-4-2,35.3
142615,4-3-2,86.5
142615,5-3-2,168.7
142615,6-3-2,1423
142615,1-4-5,73
142615,2-4-5,65.4
142615,3-4-5,38.2
142615,4-3-5,81.2
142615,5-3-4,212.6
142615,6-3-4,1217
142615,1-4-6,128.8
142615,2-4-6,116.3
142615,3-4-6,82.5
142615,4-3-6,170.6
142615,5-3-6,436.3
142615,6-3-5,1233
142615,1-5-2,85
142615,2-5-1,149.1
142615,3-5-1,78.8
142615,4-5-1,139.3
142615,5-4-1,273.6
142615,6-4-1,1968
142615,1-5-3,111
142615,2-5-3,84.5
142615,3-5-2,54.6
142615,4-5-2,89.8
142615,5-4-2,215.1
142615,6-4-2,1594
142615,1-5-4,147.5
142615,2-5-4,117.3
142615,3-5-4,69
142615,4-5-3,101.3
142615,5-4-3,208.7
142615,6-4-3,1267
142615,1-5-6,385.4
142615,2-5-6,230
142615,3-5-6,109.8
142615,4-5-6,120.5
142615,5-4-6,253.4
142615,6-4-5,1401
142615,1-6-2,323.4
142615,2-6-1,457.9
142615,3-6-1,371.4
142615,4-6-1,600.6
142615,5-6-1,1284
142615,6-5-1,2256
142615,1-6-3,426.2
142615,2-6-3,349
142615,3-6-2,353
142615,4-6-2,320
142615,5-6-2,872.6
142615,6-5-2,1622
142615,1-6-4,409.2
142615,2-6-4,385.4
142615,3-6-4,316.7
142615,4-6-3,374.4
142615,5-6-3,651.3
142615,6-5-3,1156
142615,1-6-5,711.5
142615,2-6-5,453.4
142615,3-6-5,287.2
142615,4-6-5,331.5
142615,5-6-4,745.9
142615,6-5-4,1401
142616,1-2-3,95.9
142616,2-1-3,115.9
142616,3-1-2,115.5
142616,4-1-2,92.2
142616,5-1-2,1058
142616,6-1-2,1658
142616,1-2-4,76.3
142616,2-1-4,90.5
142616,3-1-4,47.6
142616,4-1-3,78.3
142616,5-1-3,923.7
142616,6-1-3,1336
142616,1-2-5,544
142616,2-1-5,496.9
142616,3-1-5,311.4
142616,4-1-5,167.6
142616,5-1-4,949.2
142616,6-1-4,1186
142616,1-2-6,392.1
142616,2-1-6,391
142616,3-1-6,214
142616,4-1-6,126
142616,5-1-6,1207
142616,6-1-5,2054
142616,1-3-2,73.7
142616,2-3-1,104.4
142616,3-2-1,97.8
142616,4-2-1,62
142616,5-2-1,1464
142616,6-2-1,1336
142616,1-3-4,34.1
142616,2-3-4,16.5
142616,3-2-4,21.8
142616,4-2-3,9.7
142616,5-2-3,678
142616,6-2-3,681.4
142616,1-3-5,197.4
142616,2-3-5,111.9
142616,3-2-5,108.8
142616,4-2-5,40.4
142616,5-2-4,486.3
142616,6-2-4,231.3
142616,1-3-6,169.7
142616,2-3-6,70.6
142616,3-2-6,85.2
142616,4-2-6,20.6
142616,5-2-6,1119
142616,6-2-5,1390
142616,1-4-2,73.2
142616,2-4-1,55
142616,3-4-1,41
142616,4-3-1,57.4
142616,5-3-1,1147
142616,6-3-1,1298
142616,1-4-3,43.9
142616,2-4-3,11.3
142616,3-4-2,16.6
142616,4-3-2,13.8
142616,5-3-2,744
142616,6-3-2,795.6
142616,1-4-5,264.7
142616,2-4-5,47.2
142616,3-4-5,37.8
142616,4-3-5,40.9
142616,5-3-4,269.8
142616,6-3-4,432.8
142616,1-4-6,145.9
142616,2-4-6,23.9
142616,3-4-6,26.5
142616,4-3-6,22.6
142616,5-3-6,905.5
142616,6-3-5,1966
142616,1-5-2,468.1
142616,2-5-1,631.4
142616,3-5-1,546.2
142616,4-5-1,140.7
142616,5-4-1,566.4
142616,6-4-1,834.2
142616,1-5-3,575.9
142616,2-5-3,246.2
142616,3-5-2,234
142616,4-5-2,62.5
142616,5-4-2,376
142616,6-4-2,209.8
142616,1-5-4,568.7
142616,2-5-4,220.9
142616,3-5-4,99.4
142616,4-5-3,62.1
142616,5-4-3,205.4
142616,6-4-3,363.1
142616,1-5-6,1262
142616,2-5-6,469.7
142616,3-5-6,270.9
142616,4-5-6,59.4
142616,5-4-6,270.4
142616,6-4-5,728.2
142616,1-6-2,678
142616,2-6-1,617.2
142616,3-6-1,504.1
142616,4-6-1,121.9
142616,5-6-1,1678
142616,6-5-1,2184
142616,1-6-3,661.7
142616,2-6-3,220.9
142616,3-6-2,242.7
142616,4-6-2,35.6
142616,5-6-2,1787
142616,6-5-2,1966
142616,1-6-4,578.3
142616,2-6-4,105.7
142616,3-6-4,116.9
142616,4-6-3,44.7
142616,5-6-3,1448
142616,6-5-3,2548
142616,1-6-5,1186
142616,2-6-5,463.4
142616,3-6-5,418.3
142616,4-6-5,68.1
142616,5-6-4,871.1
142616,6-5-4,1156
142617,1-2-3,7.6
142617,2-1-3,46.5
142617,3-1-2,52.7
142617,4-1-2,319.9
142617,5-1-2,31.9
142617,6-1-2,3262
142617,1-2-4,20.9
142617,2-1-4,107.1
142617,3-1-4,86.2
142617,4-1-3,355.4
142617,5-1-3,41.4
142617,6-1-3,3024
142617,1-2-5,8.1
142617,2-1-5,40.2
142617,3-1-5,38
142617,4-1-5,215.7
142617,5-1-4,108.6
142617,6-1-4,4378
142617,1-2-6,458.3
142617,2-1-6,1059
142617,3-1-6,1188
142617,4-1-6,1733
142617,5-1-6,373
142617,6-1-5,4621
142617,1-3-2,10.3
142617,2-3-1,85.5
142617,3-2-1,97.7
142617,4-2-1,476.7
142617,5-2-1,49
142617,6-2-1,5041
142617,1-3-4,17.4
142617,2-3-4,179.2
142617,3-2-4,174.7
142617,4-2-3,513.4
142617,5-2-3,57.7
142617,6-2-3,4753
142617,1-3-5,9
142617,2-3-5,75.1
142617,3-2-5,83.8
142617,4-2-5,279.6
142617,5-2-4,136.1
142617,6-2-4,5545
142617,1-3-6,284.3
142617,2-3-6,1615
142617,3-2-6,1526
142617,4-2-6,2105
142617,5-2-6,454.5
142617,6-2-5,4893
142617,1-4-2,34.3
142617,2-4-1,283.9
142617,3-4-1,174.2
142617,4-3-1,523.1
142617,5-3-1,68.7
142617,6-3-1,5941
142617,1-4-3,36.6
142617,2-4-3,273.1
142617,3-4-2,285.3
142617,4-3-2,609.4
142617,5-3-2,76.7
142617,6-3-2,7922
142617,1-4-5,27.5
142617,2-4-5,198.7
142617,3-4-5,152.2
142617,4-3-5,321.8
142617,5-3-4,206.6
142617,6-3-4,5545
142617,1-4-6,732.9
142617,2-4-6,2918
142617,3-4-6,1715
142617,4-3-6,3199
142617,5-3-6,1052
142617,6-3-5,7922
142617,1-5-2,13.6
142617,2-5-1,65.7
142617,3-5-1,58.4
142617,4-5-1,278.6
142617,5-4-1,242.8
142617,6-4-1,5545
142617,1-5-3,15.1
142617,2-5-3,75.7
142617,3-5-2,74.6
142617,4-5-2,267
142617,5-4-2,273.1
142617,6-4-2,6161
142617,1-5-4,28.3
142617,2-5-4,164
142617,3-5-4,114.2
142617,4-5-3,318.7
142617,5-4-3,324.9
142617,6-4-3,4496
142617,1-5-6,252.4
142617,2-5-6,950.6
142617,3-5-6,1116
142617,4-5-6,1289
142617,5-4-6,1014
142617,6-4-5,4893
142617,1-6-2,763.1
142617,2-6-1,3869
142617,3-6-1,3139
142617,4-6-1,3781
142617,5-6-1,1052
142617,6-5-1,5545
142617,1-6-3,1196
142617,2-6-3,4753
142617,3-6-2,4496
142617,4-6-2,2819
142617,5-6-2,1196
142617,6-5-2,4753
142617,1-6-4,1087
142617,2-6-4,5366
142617,3-6-4,4621
142617,4-6-3,2868
142617,5-6-3,1663
142617,6-5-3,5199
142617,1-6-5,1310
142617,2-6-5,2727
142617,3-6-5,3869
142617,4-6-5,2105
142617,5-6-4,1808
142617,6-5-4,4378
142618,1-2-3,21.6
142618,2-1-3,33.7
142618,3-1-2,40.8
142618,4-1-2,200.5
142618,5-1-2,61
142618,6-1-2,3258
142618,1-2-4,48.6
142618,2-1-4,74.3
142618,3-1-4,56.7
142618,4-1-3,186.1
142618,5-1-3,42.4
142618,6-1-3,3327
142618,1-2-5,23.3
142618,2-1-5,37.6
142618,3-1-5,21.5
142618,4-1-5,109
142618,5-1-4,97.7
142618,6-1-4,5792
142618,1-2-6,610.9
142618,2-1-6,818.8
142618,3-1-6,541.1
142618,4-1-6,1056
142618,5-1-6,581.4
142618,6-1-5,4344
142618,1-3-2,20.1
142618,2-3-1,36.6
142618,3-2-1,46.5
142618,4-2-1,196.2
142618,5-2-1,72.4
142618,6-2-1,6516
142618,1-3-4,38.7
142618,2-3-4,52.6
142618,3-2-4,56.7
142618,4-2-3,144
142618,5-2-3,52.1
142618,6-2-3,5213
142618,1-3-5,14.4
142618,2-3-5,19.3
142618,3-2-5,22.2
142618,4-2-5,91.5
142618,5-2-4,78
142618,6-2-4,5213
142618,1-3-6,657.1
142618,2-3-6,501.3
142618,3-2-6,544.9
142618,4-2-6,1125
142618,5-2-6,778.1
142618,6-2-5,3400
142618,1-4-2,82
142618,2-4-1,125.6
142618,3-4-1,108.9
142618,4-3-1,191.2
142618,5-3-1,35.5
142618,6-3-1,4887
142618,1-4-3,79.6
142618,2-4-3,101.3
142618,3-4-2,91.6
142618,4-3-2,184.8
142618,5-3-2,37.4
142618,6-3-2,6256
142618,1-4-5,66.1
142618,2-4-5,92.8
142618,3-4-5,59.4
142618,4-3-5,86.5
142618,5-3-4,66.6
142618,6-3-4,6800
142618,1-4-6,936.5
142618,2-4-6,1086
142618,3-4-6,953.6
142618,4-3-6,1336
142618,5-3-6,698.2
142618,6-3-5,4600
142618,1-5-2,27.2
142618,2-5-1,54.8
142618,3-5-1,20.2
142618,4-5-1,64.3
142618,5-4-1,79.7
142618,6-4-1,8689
142618,1-5-3,26
142618,2-5-3,37.2
142618,3-5-2,22.3
142618,4-5-2,59
142618,5-4-2,63
142618,6-4-2,5585
142618,1-5-4,59.2
142618,2-5-4,85.1
142618,3-5-4,44.9
142618,4-5-3,60.7
142618,5-4-3,67
142618,6-4-3,9775
142618,1-5-6,541.1
142618,2-5-6,850
142618,3-5-6,428.5
142618,4-5-6,342.2
142618,5-4-6,409.4
142618,6-4-5,5213
142618,1-6-2,1117
142618,2-6-1,2564
142618,3-6-1,1646
142618,4-6-1,2522
142618,5-6-1,1818
142618,6-5-1,5792
142618,1-6-3,1930
142618,2-6-3,2300
142618,3-6-2,1595
142618,4-6-2,2951
142618,5-6-2,1681
142618,6-5-2,7109
142618,1-6-4,1718
142618,2-6-4,1979
142618,3-6-4,2406
142618,4-6-3,2300
142618,5-6-3,1078
142618,6-5-3,6516
142618,1-6-5,1757
142618,2-6-5,2031
142618,3-6-5,2113
142618,4-6-5,1348
142618,5-6-4,1564
142618,6-5-4,8231
142619,1-2-3,22.9
142619,2-1-3,53.4
142619,3-1-2,74.9
142619,4-1-2,292.4
142619,5-1-2,34.7
142619,6-1-2,316.6
142619,1-2-4,46.8
142619,2-1-4,133.2
142619,3-1-4,96.9
142619,4-1-3,334.7
142619,5-1-3,56.5
142619,6-1-3,312.9
142619,1-2-5,15.4
142619,2-1-5,32.8
142619,3-1-5,43.7
142619,4-1-5,183.8
142619,5-1-4,88.8
142619,6-1-4,360.5
142619,1-2-6,39.6
142619,2-1-6,65.7
142619,3-1-6,51
142619,4-1-6,167.3
142619,5-1-6,33.7
142619,6-1-5,191.9
142619,1-3-2,32.1
142619,2-3-1,98.8
142619,3-2-1,125.3
142619,4-2-1,426.3
142619,5-2-1,60.5
142619,6-2-1,402.4
142619,1-3-4,55.1
142619,2-3-4,239
142619,3-2-4,180.2
142619,4-2-3,572.3
142619,5-2-3,85.6
142619,6-2-3,843
142619,1-3-5,17.7
142619,2-3-5,71.7
142619,3-2-5,71.5
142619,4-2-5,333
142619,5-2-4,165.1
142619,6-2-4,945.2
142619,1-3-6,42.9
142619,2-3-6,151.9
142619,3-2-6,138.4
142619,4-2-6,330.6
142619,5-2-6,46.6
142619,6-2-5,250.2
142619,1-4-2,100.2
142619,2-4-1,271.6
142619,3-4-1,192.7
142619,4-3-1,445.5
142619,5-3-1,88.4
142619,6-3-1,467.8
142619,1-4-3,118.4
142619,2-4-3,375.8
142619,3-4-2,240.5
142619,4-3-2,568.8
142619,5-3-2,107.8
142619,6-3-2,908.4
142619,1-4-5,82.3
142619,2-4-5,196.5
142619,3-4-5,144.7
142619,4-3-5,339.6
142619,5-3-4,201.2
142619,6-3-4,950
142619,1-4-6,74.9
142619,2-4-6,309.8
142619,3-4-6,136.4
142619,4-3-6,318.8
142619,5-3-6,76
142619,6-3-5,347.2
142619,1-5-2,19.5
142619,2-5-1,50
142619,3-5-1,59.7
142619,4-5-1,132.9
142619,5-4-1,126.4
142619,6-4-1,501.7
142619,1-5-3,26.6
142619,2-5-3,65.7
142619,3-5-2,64.1
142619,4-5-2,190.1
142619,5-4-2,215.1
142619,6-4-2,874.5
142619,1-5-4,67.8
142619,2-5-4,143.6
142619,3-5-4,106.4
142619,4-5-3,247.2
142619,5-4-3,274.4
142619,6-4-3,1028
142619,1-5-6,30
142619,2-5-6,51.5
142619,3-5-6,58
142619,4-5-6,79.4
142619,5-4-6,68.4
142619,6-4-5,366.9
142619,1-6-2,103.4
142619,2-6-1,176.8
142619,3-6-1,129
142619,4-6-1,199.9
142619,5-6-1,46
142619,6-5-1,165.1
142619,1-6-3,111.2
142619,2-6-3,273.6
142619,3-6-2,230.4
142619,4-6-2,298.9
142619,5-6-2,52.6
142619,6-5-2,198
142619,1-6-4,114.1
142619,2-6-4,395.6
142619,3-6-4,193.1
142619,4-6-3,364.8
142619,5-6-3,83.2
142619,6-5-3,299.9
142619,1-6-5,72.4
142619,2-6-5,126.8
142619,3-6-5,133.6
142619,4-6-5,150.9
142619,5-6-4,89.9
142619,6-5-4,260.2
142620,1-2-3,29.6
142620,2-1-3,81.4
142620,3-1-2,160.3
142620,4-1-2,23.4
142620,5-1-2,391.8
142620,6-1-2,1065
142620,1-2-4,11.6
142620,2-1-4,38.6
142620,3-1-4,90
142620,4-1-3,54.9
142620,5-1-3,570.2
142620,6-1-3,1343
