race_id,date,venue,lane,player_id,global_win_rate,global_2rate,local_win_rate,local_2rate,local_race_cnt,grade_period,avg_st,course_rank1,course_count,course_rank2,recent10_avg_rank,recent10_win_rate,recent10_st_mean,recent10_count,exhibit_time_raw,exhibit_time_rel,start_timing,motor_2rate,motor_2rate_rel,wind_speed,wave_height,temperature,score_total_current,model_version,is_winner
150982,2026-09-24,桐生,1,4987,4.09,19.1,0.0909,0.2597,77,B1,0.16,16,42,21,3.5,0,0.14,10,6.71,1,0.04,42.21,0.7555,3,2,25,30.81,v2_lr,1
150982,2026-09-24,桐生,2,5265,3.47,14.1,0.0667,0.1333,15,B1,0.15,2,62,8,3.3,0.2,0.143,10,6.83,0.4545,0.18,31.55,0.1815,3,2,25,15.14,v2_lr,0
150982,2026-09-24,桐生,3,4627,6.18,46.4,0.4375,0.5,16,A2,0.11,14,59,25,2.8,0.5,0.141,10,6.78,0.6818,0.18,28.18,0,3,2,25,38.28,v2_lr,0
150982,2026-09-24,桐生,4,5415,1.29,0,0,0,22,B2,,0,10,0,5.1,0,0.15,10,6.93,0,0.21,46.75,1,3,2,25,2.68,v2_lr,0
150982,2026-09-24,桐生,5,4065,4.76,35.7,0.2692,0.5,26,B1,0.16,6,54,13,2.9,0.2,0.175,10,6.78,0.6818,0.19,29.79,0.0867,3,2,25,12.14,v2_lr,0
150982,2026-09-24,桐生,6,5437,1.28,2.1,0,0,4,B2,,0,63,1,5.8,0,0.249,10,6.72,0.9545,0.31,29.65,0.0792,3,2,25,0.95,v2_lr,0
150983,2026-09-24,桐生,1,5250,3.94,17.4,0.2,0.6,5,B1,0.2,13,33,15,3.3,0.1,0.16,10,6.72,1,0.18,46.1,1,3,2,25,30,v2_lr,0
150983,2026-09-24,桐生,2,4373,6.4,42.5,0.2353,0.4706,17,A1,0.19,20,74,47,3.5,0.2,0.203,10,6.83,0.45,0.11,38.31,0.4865,3,2,25,25.67,v2_lr,0
150983,2026-09-24,桐生,3,4690,0,0,0.1,0.2,10,B2,,3,24,9,3.4,0.2,0.163,10,6.88,0.2,0.05,41.81,0.7172,3,2,25,7.99,v2_lr,0
150983,2026-09-24,桐生,4,4478,6.37,43.2,0.2,0.4571,35,A1,0.14,9,60,24,3.2,0.2,0.124,10,6.76,0.8,0.03,30.93,0,3,2,25,13.06,v2_lr,0
150983,2026-09-24,桐生,5,5195,5.53,35.6,0.5,0.6667,6,A2,0.14,1,51,7,2.7,0.4,0.133,10,6.92,0,0.25,34.31,0.2228,3,2,25,22.63,v2_lr,0
150983,2026-09-24,桐生,6,3994,5.3,32.7,0,0.2,15,B1,0.2,0,58,2,4.2,0,0.174,10,6.91,0.05,0.27,41.67,0.708,3,2,25,0.65,v2_lr,1
150984,2026-09-24,桐生,1,4642,6.08,47.4,0.2857,0.4286,7,A2,0.15,75,91,81,3.3,0.2,0.171,10,6.9,0,0.09,33.49,0.2984,0,0,25,31.37,v2_lr,1
150984,2026-09-24,桐生,2,5213,5.07,32.4,0.1475,0.3443,61,B1,0.17,11,78,38,2.7,0.2,0.205,10,6.89,0.0625,0.03,37.58,0.6715,0,0,25,18.89,v2_lr,0
150984,2026-09-24,桐生,3,4501,4.92,31.3,0.375,0.5625,16,B1,0.14,15,88,37,3.3,0.3,0.141,10,6.88,0.125,0.12,35.26,0.4599,0,0,25,27.94,v2_lr,0
150984,2026-09-24,桐生,4,4746,5.27,28.3,0.25,0.375,16,B1,0.23,8,55,24,2.6,0.2,0.138,10,6.86,0.25,-0.01,34.74,0.4124,0,0,25,15.42,v2_lr,0
150984,2026-09-24,桐生,5,4414,4.4,31.3,0.1071,0.2143,28,B1,0.16,3,49,5,3.8,0,0.162,10,6.74,1,0.03,41.18,1,0,0,25,5.7,v2_lr,0
150984,2026-09-24,桐生,6,5436,1.07,0,0,0,5,B2,,0,82,0,5.7,0,0.194,10,6.84,0.375,0.06,30.22,0,0,0,25,0.68,v2_lr,0
150985,2026-09-24,桐生,1,4228,5.87,40.1,0.1304,0.3043,23,A2,0.17,52,88,70,4,0,0.178,10,6.7,1,0.01,27.89,0,2,1,24,39.1,v2_lr,0
150985,2026-09-24,桐生,2,5185,5.15,31.8,0.0667,0.0667,15,B1,0.12,6,70,23,3.6,0.3,0.149,10,6.7,1,0.02,31.61,0.2678,2,1,24,25.17,v2_lr,0
150985,2026-09-24,桐生,3,5179,3.83,20.8,0.0435,0.1304,23,B1,0.19,2,57,11,4.6,0,0.198,10,6.75,0.4444,0.02,35.79,0.5688,2,1,24,11.49,v2_lr,0
150985,2026-09-24,桐生,4,5061,3.69,17.6,0.08,0.24,25,B1,0.17,4,49,10,5.6,0,0.163,10,6.74,0.5556,0.14,38.86,0.7898,2,1,24,8.6,v2_lr,0
150985,2026-09-24,桐生,5,5201,5.45,34.4,0.0909,0.0909,11,B2,0.25,2,43,7,5,0,0.199,10,6.72,0.7778,0.15,31.79,0.2808,2,1,24,5.61,v2_lr,0
150985,2026-09-24,桐生,6,3740,6.41,49.6,0.2941,0.5176,85,A1,0.19,9,78,18,2.8,0,0.14,10,6.79,0,0.09,41.78,1,2,1,24,10.03,v2_lr,1
150986,2026-09-24,桐生,1,4798,6.37,41.9,0.2778,0.4167,36,A1,0.13,82,113,102,2.5,0.3,0.115,10,6.79,1,0,33.67,0.0819,2,1,23,24.94,v2_lr,0
150986,2026-09-24,桐生,2,4330,5.97,40.6,0.3333,0.6667,6,A2,0.12,13,62,25,2.7,0.2,0.122,10,6.81,0,0.17,50.59,1,2,1,23,24.15,v2_lr,1
150986,2026-09-24,桐生,4,4834,5.81,35.8,0.2903,0.4194,31,A2,0.15,11,90,29,3,0.2,0.131,10,6.79,1,0.09,32.16,0,2,1,23,15.52,v2_lr,0
150987,2026-09-24,桐生,1,4434,6.14,45.8,0.2353,0.5882,17,A2,0.15,70,101,88,2.9,0.2,0.186,10,6.9,0,0.08,38.2,0.4865,3,2,23,30.38,v2_lr,1
150987,2026-09-24,桐生,2,4654,6.28,43.9,0.1111,0.3333,18,A1,0.16,9,63,34,2.7,0.2,0.141,10,6.87,0.2143,0.17,34.48,0.009,3,2,23,15.4,v2_lr,0
150987,2026-09-24,桐生,3,5114,5.32,36.8,0.25,0.5625,16,B1,0.15,15,86,36,3.1,0.2,0.164,10,6.82,0.5714,0.05,42.2,1,3,2,23,24.35,v2_lr,0
150987,2026-09-24,桐生,4,4311,6.53,48.7,0.3043,0.3913,23,A1,0.12,7,82,27,3,0.4,0.185,10,6.84,0.4286,-0.07,34.41,0,3,2,23,20.63,v2_lr,0
150987,2026-09-24,桐生,5,4892,4.86,31.7,0.0909,0.4545,11,B1,0.17,2,70,10,2.6,0.2,0.185,10,6.76,1,-0.05,41.1,0.8588,3,2,23,5.53,v2_lr,0
150987,2026-09-24,桐生,6,4485,5.26,32.7,0.1538,0.5385,26,B1,0.17,3,68,7,3.4,0.2,0.181,10,6.82,0.5714,-0.09,37.88,0.4454,3,2,23,3.71,v2_lr,0
150988,2026-09-24,桐生,1,4746,5.27,28.3,0.25,0.375,16,B1,0.23,39,60,49,2.6,0.2,0.138,10,6.93,0,-0.14,34.74,0.3661,3,2,23,23.46,v2_lr,1
150988,2026-09-24,桐生,2,4478,6.37,43.2,0.2,0.4571,35,A1,0.14,16,75,42,3.2,0.2,0.124,10,6.75,0.9474,-0.03,30.93,0.1535,3,2,23,20.29,v2_lr,0
150988,2026-09-24,桐生,3,4065,4.76,35.7,0.2692,0.5,26,B1,0.16,8,62,24,2.9,0.2,0.175,10,6.87,0.3158,0.13,29.79,0.0898,3,2,23,15.34,v2_lr,0
150988,2026-09-24,桐生,4,4501,4.92,31.3,0.375,0.5625,16,B1,0.14,5,78,15,3.3,0.3,0.141,10,6.91,0.1053,0.02,35.26,0.3951,3,2,23,17.22,v2_lr,0
150988,2026-09-24,桐生,5,4627,6.18,46.4,0.4375,0.5,16,A2,0.11,7,57,14,2.8,0.5,0.141,10,6.74,1,0.06,28.18,0,3,2,23,19.01,v2_lr,0
150988,2026-09-24,桐生,6,5250,3.94,17.4,0.2,0.6,5,B1,0.2,1,50,1,3.3,0.1,0.16,10,6.76,0.8947,-0.06,46.1,1,3,2,23,4.68,v2_lr,0
150989,2026-09-24,桐生,1,5195,5.53,35.6,0.5,0.6667,6,A2,0.14,29,49,35,2.7,0.4,0.133,10,6.8,0.1,-0.06,34.31,0.2589,4,3,23,36.2,v2_lr,1
150989,2026-09-24,桐生,2,4642,6.08,47.4,0.2857,0.4286,7,A2,0.15,19,71,35,3.3,0.2,0.171,10,6.75,0.35,-0.04,33.49,0.182,4,3,23,28.75,v2_lr,0
150989,2026-09-24,桐生,3,4373,6.4,42.5,0.2353,0.4706,17,A1,0.19,9,72,30,3.5,0.2,0.203,10,6.7,0.6,0.1,38.31,0.6341,4,3,23,21.88,v2_lr,0
150989,2026-09-24,桐生,4,5213,5.07,32.4,0.1475,0.3443,61,B1,0.17,8,72,24,2.7,0.2,0.205,10,6.82,0,-0.04,37.58,0.5657,4,3,23,7.8,v2_lr,0
150989,2026-09-24,桐生,5,5265,3.47,14.1,0.0667,0.1333,15,B1,0.15,2,70,4,3.3,0.2,0.143,10,6.74,0.4,0.12,31.55,0,4,3,23,2.37,v2_lr,0
150989,2026-09-24,桐生,6,4987,4.09,19.1,0.0909,0.2597,77,B1,0.16,0,46,1,3.5,0,0.14,10,6.62,1,-0.01,42.21,1,4,3,23,3,v2_lr,0
150990,2026-09-24,桐生,1,4443,5.4,33.3,0.1667,0.3333,6,B1,0.16,32,80,50,3.1,0.2,0.2,10,6.83,0.2143,0.17,49.04,1,3,2,22,45.86,v2_lr,1
150990,2026-09-24,桐生,2,5335,2.23,7.2,0.0714,0.2857,14,B1,0.19,0,26,2,3.5,0.2,0.133,10,6.72,1,0.06,37.31,0.3875,3,2,22,28.1,v2_lr,0
150990,2026-09-24,桐生,3,5184,3.36,14.2,0.0588,0.0588,17,B2,0.25,3,29,5,4.1,0.1,0.18,10,6.78,0.5714,0.15,33.84,0.2063,3,2,22,13.78,v2_lr,0
150990,2026-09-24,桐生,4,3357,4.01,20.3,0.0714,0.2143,14,B1,0.19,0,58,4,4.2,0,0.192,10,6.82,0.2857,0.23,33.33,0.1796,3,2,22,7.04,v2_lr,0
150990,2026-09-24,桐生,5,4720,4.05,15.9,0.0625,0.25,16,B1,0.18,0,56,3,4.7,0,0.222,10,6.86,0,0.18,29.89,0,3,2,22,3.14,v2_lr,0
150990,2026-09-24,桐生,6,5415,1.29,0,0,0,22,B2,,0,106,0,5.1,0,0.15,10,6.72,1,0.08,46.75,0.8804,3,2,22,2.08,v2_lr,0
150991,2026-09-24,戸田,1,5362,1.81,0,0,0,24,B2,0.16,3,10,4,4.9,0,0.207,10,6.7,1,0.13,50,0.8598,0,0,24,41.93,v2_lr,0
150991,2026-09-24,戸田,2,3660,3.13,6.4,0,0.125,8,B1,0.18,0,66,8,4.1,0,0.171,10,6.76,0.6,-0.08,53.33,0.9314,0,0,24,29.01,v2_lr,0
150991,2026-09-24,戸田,3,4803,4.03,17.4,0,0.125,16,B1,0.19,0,66,8,3.5,0,0.162,10,6.76,0.6,-0.01,42.86,0.7064,0,0,24,16.51,v2_lr,0
150991,2026-09-24,戸田,4,3542,4,20.6,0,0,17,B1,0.19,4,52,12,4.5,0,0.171,10,6.82,0.2,-0.03,56.52,1,0,0,24,8.09,v2_lr,1
150991,2026-09-24,戸田,5,5444,1.44,1.3,0,0,15,B2,,0,33,0,6,0,0.189,10,6.85,0,-0.07,10,0,0,0,24,2.81,v2_lr,0
150991,2026-09-24,戸田,6,5461,0,0,0,0,11,B2,,0,31,0,6,0,0.157,10,6.76,0.6,0.19,36.36,0.5666,0,0,24,1.66,v2_lr,0
150992,2026-09-24,戸田,1,4729,4.06,16.8,0,0.0667,15,B1,0.2,9,37,16,4.1,0.1,0.131,10,6.67,1,0.07,6.25,0,2,1,24,31.71,v2_lr,1
150992,2026-09-24,戸田,2,4730,5.23,31.5,0,0.125,8,B1,0.18,12,55,24,4.5,0,0.142,10,6.72,0.75,0.08,40,0.6279,2,1,24,21.28,v2_lr,0
150992,2026-09-24,戸田,3,3647,3.66,12.6,0.0313,0.1719,64,B1,0.19,2,69,11,3.4,0.1,0.146,10,6.84,0.15,0.05,60,1,2,1,24,12.67,v2_lr,0
150992,2026-09-24,戸田,4,4329,4.76,22.2,0.0833,0.2083,24,B1,0.16,4,67,13,4.3,0,0.174,10,6.76,0.55,0.05,13.79,0.1403,2,1,24,11.03,v2_lr,0
150992,2026-09-24,戸田,5,4488,6.64,49.5,0.2623,0.4754,61,A1,0.17,7,60,15,3,0.3,0.142,10,6.72,0.75,0.18,15,0.1628,2,1,24,19.91,v2_lr,0
150992,2026-09-24,戸田,6,3489,5.67,35.7,0.125,0.375,40,A2,0.17,3,89,11,3,0.1,0.135,10,6.87,0,0.12,35,0.5349,2,1,24,3.41,v2_lr,0
150993,2026-09-24,戸田,1,5322,2.3,5.7,0.0263,0.0789,76,B1,0.22,4,26,5,3.3,0.1,0.124,10,6.78,0.6667,0.04,60,0.8356,2,1,24,22.23,v2_lr,0
150993,2026-09-24,戸田,2,4359,5.52,37.3,0.1071,0.25,28,A2,0.11,8,74,29,3.5,0.2,0.128,10,6.85,0.2,0.08,33.33,0.1784,2,1,24,18,v2_lr,0
150993,2026-09-24,戸田,3,4286,5.54,34.6,0.0811,0.2703,37,A2,0.16,10,98,26,3.2,0.1,0.138,10,6.73,1,0.16,44.44,0.4522,2,1,24,14.13,v2_lr,0
150993,2026-09-24,戸田,4,4901,4.4,22.2,0.2353,0.2941,17,B1,0.18,1,42,8,3.5,0.2,0.158,10,6.73,1,0.16,47.37,0.5244,2,1,24,19.95,v2_lr,0
150993,2026-09-24,戸田,5,4608,6,42.3,0.1852,0.3704,27,A2,0.18,3,72,13,3.2,0.1,0.147,10,6.88,0,0.23,66.67,1,2,1,24,6.33,v2_lr,0
150993,2026-09-24,戸田,6,4531,6.12,39.3,0.4444,0.7778,9,A2,0.18,3,68,12,2.1,0.4,0.106,10,6.81,0.4667,0.13,26.09,0,2,1,24,19.35,v2_lr,1
150994,2026-09-24,戸田,1,4564,4.84,30.7,0,0.25,16,B1,0.19,17,56,32,3.8,0.1,0.192,10,6.7,1,0.02,50,0.8445,3,1,25,18.49,v2_lr,0
150994,2026-09-24,戸田,2,4771,7.11,60.9,0.5,0.625,8,A1,0.15,25,75,53,2.7,0.4,0.155,10,6.72,0.8889,-0.07,35,0.5645,3,1,25,34.4,v2_lr,1
150994,2026-09-24,戸田,3,4100,5.19,34,0.0667,0.2667,15,B1,0.15,5,74,18,4.4,0,0.166,10,6.83,0.2778,0.29,34.48,0.5548,3,1,25,6.87,v2_lr,0
150994,2026-09-24,戸田,4,4538,6.53,53.3,0.3929,0.5714,28,A1,0.18,21,66,28,2.8,0.4,0.192,10,6.73,0.8333,0.02,26.67,0.409,3,1,25,26.17,v2_lr,0
150994,2026-09-24,戸田,5,4365,5.56,40,0.3043,0.4348,23,A2,0.16,7,70,16,2.7,0.2,0.198,10,6.88,0,0.19,4.76,0,3,1,25,9,v2_lr,0
150994,2026-09-24,戸田,6,4812,6.95,51.2,0.2222,0.8889,9,A1,0.14,5,66,18,1.8,0.3,0.111,10,6.8,0.4444,0.09,58.33,1,3,1,25,5.07,v2_lr,0
150995,2026-09-24,戸田,1,4036,6.32,45,0.2927,0.4878,41,A1,0.16,75,99,89,3.1,0.3,0.16,10,6.68,1,0.07,30,0.54,3,1,26,36.81,v2_lr,0
150995,2026-09-24,戸田,2,4803,4.03,17.4,0,0.125,16,B1,0.19,2,67,16,3.5,0,0.162,10,6.84,0.3043,0.08,42.86,0.7714,3,1,26,10.32,v2_lr,0
150995,2026-09-24,戸田,3,3546,4.22,12.7,0.1094,0.3281,64,B1,0.19,4,67,12,4,0.1,0.189,10,6.84,0.3043,-0.03,55.56,1,3,1,26,13.65,v2_lr,1
150995,2026-09-24,戸田,4,4120,5.89,43.3,0.3333,0.4444,9,A2,0.15,5,81,23,3.5,0.3,0.13,10,6.77,0.6087,-0.03,50,0.8999,3,1,26,25.75,v2_lr,0
150995,2026-09-24,戸田,5,5416,2.7,9.2,0.25,0.25,8,B1,,5,61,9,3.6,0.3,0.113,10,6.69,0.9565,0.05,23.81,0.4285,3,1,26,12.38,v2_lr,0
150995,2026-09-24,戸田,6,3544,3.62,17.1,0.0714,0.1429,14,B1,0.24,1,34,2,4.3,0.1,0.182,10,6.91,0,0.11,0,0,3,1,26,1.09,v2_lr,0
150996,2026-09-24,戸田,1,3543,5.18,35,0.2778,0.2778,18,B1,0.17,31,57,44,3.7,0.2,0.153,10,6.68,1,0.16,19.05,0,1,1,26,38.04,v2_lr,0
150996,2026-09-24,戸田,2,4792,5.12,30.1,0.0909,0.2273,22,B1,0.14,4,46,12,3.3,0.1,0.185,10,6.72,0.8095,0.17,33.33,0.6816,1,1,26,20.35,v2_lr,1
150996,2026-09-24,戸田,3,3761,5.26,34.6,0.2,0.5333,15,B1,0.17,7,61,16,3.4,0.1,0.147,10,6.8,0.4286,0.15,38.1,0.9093,1,1,26,20.43,v2_lr,0
150996,2026-09-24,戸田,4,4730,5.23,31.5,0,0.125,8,B1,0.18,7,52,13,4.5,0,0.142,10,6.8,0.4286,0.13,40,1,1,1,26,4.01,v2_lr,0
150996,2026-09-24,戸田,5,5150,6.71,51.6,0.3235,0.4706,34,A1,0.17,7,69,19,3.2,0.3,0.16,10,6.71,0.8571,0.31,21.05,0.0955,1,1,26,16.5,v2_lr,0
150996,2026-09-24,戸田,6,3928,3.52,16.5,0,0.1429,21,B1,0.2,0,51,0,4.6,0,0.187,10,6.89,0,0.18,26.32,0.347,1,1,26,0.68,v2_lr,0
150997,2026-09-24,戸田,1,4608,6,42.3,0.1852,0.3704,27,A2,0.18,52,87,72,3.2,0.1,0.147,10,6.67,0.9524,0.09,66.67,1,0,0,27,56.07,v2_lr,1
150997,2026-09-24,戸田,2,4729,4.06,16.8,0,0.0667,15,B1,0.2,4,54,15,4.1,0.1,0.131,10,6.66,1,0.31,6.25,0,0,0,27,18.6,v2_lr,0
150997,2026-09-24,戸田,3,5362,1.81,0,0,0,24,B2,0.16,0,13,0,4.9,0,0.207,10,6.7,0.8095,0.21,50,0.7241,0,0,27,11.36,v2_lr,0
150997,2026-09-24,戸田,4,5322,2.3,5.7,0.0263,0.0789,76,B1,0.22,2,58,4,3.3,0.1,0.124,10,6.66,1,0.13,60,0.8896,0,0,27,9.36,v2_lr,0
150997,2026-09-24,戸田,5,3647,3.66,12.6,0.0313,0.1719,64,B1,0.19,1,73,4,3.4,0.1,0.146,10,6.83,0.1905,0.12,60,0.8896,0,0,27,3.74,v2_lr,0
150997,2026-09-24,戸田,6,5444,1.44,1.3,0,0,15,B2,,0,82,1,6,0,0.189,10,6.87,0,0.27,10,0.0621,0,0,27,0.88,v2_lr,0
150998,2026-09-24,戸田,1,4329,4.76,22.2,0.0833,0.2083,24,B1,0.16,17,55,38,4.3,0,0.174,10,6.68,0.7692,-0.03,13.79,0.244,2,1,27,40,v2_lr,1
150998,2026-09-24,戸田,2,4100,5.19,34,0.0667,0.2667,15,B1,0.15,5,65,18,4.4,0,0.166,10,6.65,1,0.04,34.48,0.61,2,1,27,29.7,v2_lr,0
150998,2026-09-24,戸田,3,3542,4,20.6,0,0,17,B1,0.19,1,63,12,4.5,0,0.171,10,6.7,0.6154,0.08,56.52,1,2,1,27,11.72,v2_lr,0
150998,2026-09-24,戸田,4,4359,5.52,37.3,0.1071,0.25,28,A2,0.11,7,56,18,3.5,0.2,0.128,10,6.77,0.0769,0.12,33.33,0.5897,2,1,27,9.6,v2_lr,0
150998,2026-09-24,戸田,5,3489,5.67,35.7,0.125,0.375,40,A2,0.17,4,76,11,3,0.1,0.135,10,6.74,0.3077,0.09,35,0.6192,2,1,27,7.18,v2_lr,0
150998,2026-09-24,戸田,6,3467,3.38,13.1,0.0833,0.2083,24,B1,0.25,2,45,5,4,0.1,0.162,10,6.78,0,0.19,0,0,2,1,27,1.8,v2_lr,0
150999,2026-09-24,戸田,1,3660,3.13,6.4,0,0.125,8,B1,0.18,9,46,16,4.1,0,0.171,10,6.66,1,-0.04,53.33,0.945,3,1,28,24.14,v2_lr,0
150999,2026-09-24,戸田,2,4564,4.84,30.7,0,0.25,16,B1,0.19,5,67,20,3.8,0.1,0.192,10,6.71,0.2857,0.03,50,0.8629,3,1,28,11.9,v2_lr,0
150999,2026-09-24,戸田,3,4538,6.53,53.3,0.3929,0.5714,28,A1,0.18,14,76,31,2.8,0.4,0.192,10,6.66,1,0.35,26.67,0.2877,3,1,28,36.41,v2_lr,0
150999,2026-09-24,戸田,4,5416,2.7,9.2,0.25,0.25,8,B1,,2,24,4,3.6,0.3,0.113,10,6.68,0.7143,0.11,23.81,0.2172,3,1,28,18.22,v2_lr,1
150999,2026-09-24,戸田,5,3546,4.22,12.7,0.1094,0.3281,64,B1,0.19,0,56,7,4,0.1,0.189,10,6.73,0,0.17,55.56,1,3,1,28,3.99,v2_lr,0
150999,2026-09-24,戸田,6,4488,6.64,49.5,0.2623,0.4754,61,A1,0.17,1,80,16,3,0.3,0.142,10,6.71,0.2857,0.34,15,0,3,1,28,5.34,v2_lr,0
151000,2026-09-24,戸田,1,4531,6.12,39.3,0.4444,0.7778,9,A2,0.18,65,91,82,2.1,0.4,0.106,10,6.69,0.6842,0.11,26.09,0.1741,1,1,28,25.96,v2_lr,1
151000,2026-09-24,戸田,2,5150,6.71,51.6,0.3235,0.4706,34,A1,0.17,20,73,39,3.2,0.3,0.16,10,6.65,0.8947,0.36,21.05,0,1,1,28,21.9,v2_lr,0
151000,2026-09-24,戸田,3,4120,5.89,43.3,0.3333,0.4444,9,A2,0.15,9,72,31,3.5,0.3,0.13,10,6.63,1,0.15,50,1,1,1,28,21.35,v2_lr,0
151000,2026-09-24,戸田,4,3761,5.26,34.6,0.2,0.5333,15,B1,0.17,3,66,16,3.4,0.1,0.147,10,6.82,0,0.19,38.1,0.5889,1,1,28,6.52,v2_lr,0
151000,2026-09-24,戸田,5,4771,7.11,60.9,0.5,0.625,8,A1,0.15,5,73,19,2.7,0.4,0.155,10,6.7,0.6316,0.14,35,0.4819,1,1,28,19.68,v2_lr,0
151000,2026-09-24,戸田,6,4901,4.4,22.2,0.2353,0.2941,17,B1,0.18,1,31,1,3.5,0.2,0.158,10,6.7,0.6316,0.04,47.37,0.9092,1,1,28,4.59,v2_lr,0
151001,2026-09-24,戸田,1,4812,6.95,51.2,0.2222,0.8889,9,A1,0.14,66,82,73,1.8,0.3,0.111,10,6.64,1,-0.06,58.33,1,2,1,28,30.87,v2_lr,1
151001,2026-09-24,戸田,2,4365,5.56,40,0.3043,0.4348,23,A2,0.16,12,81,32,2.7,0.2,0.198,10,6.69,0.5455,-0.04,4.76,0,2,1,28,28.39,v2_lr,0
151001,2026-09-24,戸田,3,4036,6.32,45,0.2927,0.4878,41,A1,0.16,15,83,36,3.1,0.3,0.16,10,6.68,0.6364,0.05,30,0.4712,2,1,28,24.37,v2_lr,0
151001,2026-09-24,戸田,4,4286,5.54,34.6,0.0811,0.2703,37,A2,0.16,15,87,27,3.2,0.1,0.138,10,6.68,0.6364,0.01,44.44,0.7407,2,1,28,6.8,v2_lr,0
151001,2026-09-24,戸田,5,4792,5.12,30.1,0.0909,0.2273,22,B1,0.14,1,51,4,3.3,0.1,0.185,10,6.64,1,0.04,33.33,0.5333,2,1,28,4.66,v2_lr,0
151001,2026-09-24,戸田,6,3543,5.18,35,0.2778,0.2778,18,B1,0.17,1,52,4,3.7,0.2,0.153,10,6.75,0,0.14,19.05,0.2668,2,1,28,4.9,v2_lr,0
